"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-3p",2.16944518953733,-1.62489003916381,1.91277467088781,-0.849493703515857,0.395606632351965,NA
"hsa-let-7a-5p",2486.83028074948,0.926397934450561,0.699985325234321,1.32345336545512,0.185684654973528,0.776887521958209
"hsa-let-7b-3p",1.5502458741178,-1.08214060763792,0.849867381085819,-1.27330526117539,0.2029097405137,NA
"hsa-let-7b-5p",3361.01058941894,-0.105821634279301,0.419234861467236,-0.252416113271083,0.80071944670437,0.975212256117184
"hsa-let-7c-3p",0.0125792420730244,-3.95624846741037,3.88492980647609,-1.01835777336707,0.308507961887169,NA
"hsa-let-7c-5p",141.144431365056,0.293578769033031,0.543514259270926,0.540149157129455,0.589094172447696,0.962594654085525
"hsa-let-7d-3p",16.4975545725116,-0.0577116834409842,0.976500479789596,-0.0591005172403183,0.952872046665492,0.983882018135143
"hsa-let-7d-5p",403.088763948619,0.503746476557125,0.516288153551533,0.975707989989439,0.329209191624982,0.874687195266376
"hsa-let-7e-3p",0.0744969456615751,-3.60923663900849,3.88423282921321,-0.92920192936518,0.352784447752496,NA
"hsa-let-7e-5p",51.6432653503004,1.02633187986212,0.712627764722365,1.44020753985354,0.149808690681301,0.692073433787139
"hsa-let-7f-1-3p",0.231685344978709,-3.24139726463709,3.27833688009656,-0.988732208796559,0.322794179771627,NA
"hsa-let-7f-2-3p",0.715970444801286,-2.7563820205177,2.44997678670951,-1.12506454570115,0.260561683813344,NA
"hsa-let-7f-5p",1021.97713615266,1.46194137758725,0.698659159001941,2.0924958311227,0.0363941842906042,0.466659518123839
"hsa-let-7g-3p",0.768717546734126,-2.09980239970492,1.90011165675304,-1.10509421498583,0.269118767039192,NA
"hsa-let-7g-5p",1441.47023162993,0.0193960350773556,0.70914077605588,0.0273514593043613,0.978179413611444,0.988802545200196
"hsa-let-7i-3p",8.72551796619119,-0.619960589349337,1.38173443260419,-0.448682883425638,0.653660433880604,0.975132778412049
"hsa-let-7i-5p",6348.96728747135,0.631217397580977,0.37642031681007,1.67689513395598,0.0935629898628772,0.565693955261575
"hsa-miR-1-3p",7.898716353478,-0.260669172461045,1.05797508471434,-0.246384982243156,0.805384230417045,0.975212256117184
"hsa-miR-100-5p",6.60179485216107,1.15476725399202,0.816734211385917,1.41388377992946,0.157396029124244,0.692073433787139
"hsa-miR-101-2-5p",0.84047368447693,-2.76391649571208,1.81992697247881,-1.51869637491416,0.12883893951543,NA
"hsa-miR-101-3p",3957.29943151908,1.01197289369581,1.22577785509203,0.825576093981426,0.409044600798198,0.905710676215552
"hsa-miR-101-5p",3.12941189903875,-1.33579770085709,1.54713802457121,-0.863399179415364,0.387918030456722,0.901060217294233
"hsa-miR-10226",0.00825442046391817,-4.01718076302536,3.88506816065117,-1.03400522124998,0.301133722338395,NA
"hsa-miR-10392-3p",0.0578106567576744,-4.28333537761074,3.88367432863545,-1.10290797197604,0.270067131909695,NA
"hsa-miR-10393-3p",0.0467558128521184,-3.70468382560417,3.88441500420901,-0.953730181144371,0.340220238722857,NA
"hsa-miR-10394-3p",0.0477549048449794,-3.95963323085141,3.8849373443967,-1.01922705048575,0.308095187309386,NA
"hsa-miR-10395-5p",0.119767692288239,-3.28042213845285,3.88362303780446,-0.844680883422552,0.398289035644633,NA
"hsa-miR-10396a-3p",0.292095548788532,-4.68631105147816,3.87824875976755,-1.20835751953133,0.22690977241587,NA
"hsa-miR-10396a-5p",0.268108889921891,-3.35607913919884,3.57629269816408,-0.938424067169255,0.348026522449268,NA
"hsa-miR-10396b-3p",0.409210833919357,-3.28476568136192,3.33934591372397,-0.983655412235751,0.325284969864124,NA
"hsa-miR-10396b-5p",0.277632342861159,-3.27247513698534,3.56605338109389,-0.917674186913465,0.358789465588242,NA
"hsa-miR-10398-3p",0.328937335822302,-3.32483427714499,2.56212960359943,-1.29768387691008,0.194395986248502,NA
"hsa-miR-10398-5p",0.463815655489321,-2.9695172559686,2.9962104484377,-0.99109101549158,0.321641139698483,NA
"hsa-miR-10399-3p",1.74748610528907,-0.776898013232902,1.03170624972527,-0.753022493989721,0.451436397078938,NA
"hsa-miR-10399-5p",0.267196525293591,-2.45724621255166,2.12680664444741,-1.15536888083689,0.247939399749108,NA
"hsa-miR-103a-1-5p",0.0723337347895932,-3.89753144005755,3.88480173504078,-1.00327679657419,0.315727328311391,NA
"hsa-miR-103a-2-5p",0.208612305482479,-3.34505145323168,3.32191762036048,-1.00696399956742,0.313952074650829,NA
"hsa-miR-103a-3p",910.572932941031,1.15370911213175,0.69383930809335,1.66279007066075,0.0963544649071913,0.565693955261575
"hsa-miR-103b",913.248369484424,1.08373957289593,0.697472986504874,1.55380866910228,0.120230062067606,0.634257139023311
"hsa-miR-10400-3p",0.12075057499359,-3.70468305881309,3.88441500775403,-0.953729982872025,0.34022033911156,NA
"hsa-miR-10400-5p",0.558112167496022,-2.40759606536401,2.01122817596764,-1.19707753408221,0.231276335613633,NA
"hsa-miR-10401-3p",11.5789105336391,-1.19113680024522,1.25439676417376,-0.94956941397229,0.342331085924626,0.890060823404029
"hsa-miR-10401-5p",0.996945349655787,-2.0004393074058,2.13040560541393,-0.938994575644253,0.347733529344573,NA
"hsa-miR-10526-3p",0.0707541051215178,-3.9193531148082,3.88484874241353,-1.00888178013676,0.313031334170003,NA
"hsa-miR-10527-5p",2.34258843012119,-1.91289653563554,1.05668787744624,-1.81027584063759,0.0702530216421854,NA
"hsa-miR-106a-3p",0.409216508450472,-2.43973711707361,2.55646258867229,-0.95434102102026,0.339911050094688,NA
"hsa-miR-106a-5p",5.81397122324045,-0.568166209907312,0.692702435142884,-0.820216850818657,0.412092497427548,0.905710676215552
"hsa-miR-106b-3p",198.789749597586,0.337892609583589,1.20617341025496,0.28013601254248,0.779373156341505,0.975212256117184
"hsa-miR-106b-5p",38.4199024318834,-0.127856668322684,0.688101906457811,-0.185810658454444,0.85259324585498,0.983882018135143
"hsa-miR-107",287.783375852476,0.237195595612198,0.611873072525248,0.387654901421424,0.698271434304216,0.975212256117184
"hsa-miR-10a-3p",0.405901344132198,-2.42066523346769,2.50141658318059,-0.967717752310486,0.333185349732169,NA
"hsa-miR-10a-5p",43.077386674529,1.41722820837067,0.702804450099705,2.01653277546779,0.0437442945279852,0.474676409540022
"hsa-miR-10b-3p",3.90876735593939,-0.766819827254851,1.37375587731892,-0.558192208612354,0.57671314067757,0.962594654085525
"hsa-miR-10b-5p",30.5269752405126,0.889965243026555,0.982559591008962,0.905762104578996,0.365061782865799,0.896778484594347
"hsa-miR-11400",7.0784332406791,0.522315775838901,0.94290381439109,0.553943857122058,0.579617269110887,0.962594654085525
"hsa-miR-11401",0.4173704632504,-2.7065865143134,2.67592664693882,-1.01145766361333,0.311797434284067,NA
"hsa-miR-1179",0.99449486856131,-1.71903743609492,2.27466775353365,-0.755731219833941,0.449810361892708,NA
"hsa-miR-1180-3p",162.144640945394,-0.951340954292002,0.48126135146251,-1.9767657456826,0.0480681153152391,0.486022054854084
"hsa-miR-1180-5p",0.0348375009826982,-3.93906420456721,3.88489180018404,-1.01394437919239,0.310609293439693,NA
"hsa-miR-1181",0.25279826457199,-3.07804953974164,2.41589115869953,-1.27408452514829,0.202633462080716,NA
"hsa-miR-1183",0.123917469178868,-3.77871610714084,3.88455755666964,-0.972753280654301,0.330675937484209,NA
"hsa-miR-1184",0.223553441448505,-3.80452909286574,3.88369139762373,-0.979616736590753,0.327275340277752,NA
"hsa-miR-1185-1-3p",0.64239815044005,-1.73745128291412,1.78543601205825,-0.973124363561584,0.330491496567293,NA
"hsa-miR-1185-2-3p",0.017933495515283,-3.88274046222778,3.88477027193267,-0.999477495562722,0.317563435478059,NA
"hsa-miR-1185-5p",0.0624238891699223,-3.44564327911163,3.88391253917979,-0.887157793681752,0.374993952209166,NA
"hsa-miR-1203",0.0162434479734355,-3.90623632253476,3.88482039889024,-1.00551271910811,0.314650028060123,NA
"hsa-miR-1206",0.00816649082695537,-4.15447452788842,3.8851251199908,-1.06932837413953,0.2849217294873,NA
"hsa-miR-1207-5p",0.10183287363164,-3.85423098025747,3.88471047753485,-0.992153984845552,0.321122415359488,NA
"hsa-miR-12114",0.0291335490067086,-3.75045309101697,3.88450230378352,-0.96549127731602,0.334298802851345,NA
"hsa-miR-12116",1.27130489444032,-3.92738121424466,1.43831109531334,-2.73055059301276,0.00632286273193027,NA
"hsa-miR-12118",0.0176659076559517,-3.88891772202486,3.88478336880311,-1.00106424292663,0.316795750658009,NA
"hsa-miR-12121",0.014506648319801,-3.9287985185767,3.88486930418528,-1.01130777149802,0.311869147636073,NA
"hsa-miR-12128",0.687972790676527,-2.50198610551863,2.64852231018093,-0.944672467322998,0.344826117499698,NA
"hsa-miR-12130",0.0606100536533964,-4.00354386715629,3.88503669773953,-1.03050348777547,0.302773715839285,NA
"hsa-miR-12135",1.02044640478469,-1.36580265186676,1.58472323128525,-0.861855638198134,0.388766963354211,NA
"hsa-miR-12136",112.071388213676,0.56740552187678,0.742290115795161,0.764398595377981,0.444629745555784,0.919399835180792
"hsa-miR-122-3p",0.26132381160302,-3.08056635199543,3.88325707956605,-0.793294466185503,0.427606280194266,NA
"hsa-miR-122-5p",4582.55727951993,0.951017943009167,0.504283266314271,1.88588042978307,0.0593110692826826,0.518971940552932
"hsa-miR-1224-3p",0.478905690248111,-3.97355268929471,2.65190458821425,-1.49837694272796,0.134035343504575,NA
"hsa-miR-1224-5p",7.9637790034157,-1.94246771742794,0.792472987144418,-2.45114691470733,0.0142401818447318,0.246829818642018
"hsa-miR-1225-3p",0.0201756032366195,-4.13447546211884,3.88475324716523,-1.06428264527119,0.287200677441393,NA
"hsa-miR-1225-5p",0.0711684857262433,-3.73386920388745,3.88368490502965,-0.961424341880007,0.336338849907189,NA
"hsa-miR-1226-3p",0.680971010453099,-2.04570784252756,1.53714952731353,-1.33084505194679,0.183240000505534,NA
"hsa-miR-1228-3p",3.13208759675028,-2.90547647214825,1.77434076064137,-1.63749632347848,0.101526806511683,0.577433712035194
