"","1.BC31","1.BC39","1.BC47","1.CR3","2.BC10","2.BC11","2.BC27","2.BC2","2.BC30","2.BC35","2.BC36","2.BC38","2.BC3","2.BC41","2.BC4","2.BC59","2.BC5","2.BC6","2.BC7","2.BC8","2.BC93","2.BC9","2.CR12","2.CR15","3.BC12","3.BC50","3.BC55","3.BC58","3.BC62","3.BC74","3.BC75","3.BC77","3.BC80","3.BC82","3.BC83","3.BC84","3.BC86","3.CR1","3.CR4","3.CR5","3.CR8"
"hsa-let-7a-3p",0,0,0,0,5.04299898754903,0,0,4.0588569774262,1.60909527928673,1.27045638034707,0,0,8.15767378163171,6.385651155236,0,1.84346572743703,0,3.69002382784993,3.19498054489476,1.80164888159814,28.9656592713275,8.88702807105607,6.7221110354984,7.31760284989193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-let-7a-5p",547.436248954149,8934.7179333796,607.255860486819,666.486844456697,693.412360787992,80.2627876704233,893.591753338997,966.458944736037,1522.20413420525,1507.18475255174,144.959453209394,1722.11345445395,424.199036644849,2052.1160757963,594.866518427126,692.472762342711,242.289421328608,564.573645661039,419.181447490192,1026.03903807014,2730.01338632261,284.384898273794,647.843451046159,139.034454147947,957.224325337109,2022.82681186293,4683.64284257274,1180.07199388078,4364.32551794184,15768.3430921238,3472.52457148829,6377.57167622292,5645.74604109231,5765.35887987709,5910.44773388249,4619.19199363089,5459.20217276037,0,608.511809385978,6566.70437497597,455.249009910664
"hsa-let-7b-3p",0,1.60134742062543,0,0,1.26074974688726,0,2.65160757667358,2.48041259731601,3.21819055857346,1.05871365028922,0,4.9700243995785,0,3.77333931900309,3.96577678951418,2.34622910764713,0,3.69002382784993,4.47297276285266,1.80164888159814,7.24141481783187,0,4.2013193971865,0,0,0.49652106329478,1.19780135097252,0.431365417526787,0.389156520495936,1.1293918471919,0,1.29006628291587,1.33196273382171,1.61152329455464,1.46064270207883,1.55387088963935,0.218158654601997,0,2.00828979995372,1.70755942835468,0
"hsa-let-7b-5p",1254.79769423198,9238.17326958811,1324.12469218064,2357.38865354128,2617.31647453795,184.604411641974,2625.09150090685,2032.58537747332,2251.12429572214,3573.7937979163,966.396354729293,1876.18421084088,2333.09470154667,1737.47762796558,2234.71522089124,1898.43452367334,2738.68716692786,2346.85515451255,1942.54817129601,4244.68476504522,5438.30252819173,3052.69414240776,2425.00155605605,804.936313488112,2964.99568182414,3715.96363769813,4341.55077673499,4062.59950226728,4800.11596147721,9849.76511691469,3156.88570763272,5019.64790682567,2195.96256049407,5399.81167922895,4021.14935882301,3005.65246182939,4481.63324148882,3376.54051084363,3687.22007271504,8786.53163183705,3436.39575222888
"hsa-let-7c-3p",0,0,0,0,0,0,0,0.225492054301455,0,0,0,0,0,0.290256870692545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-let-7c-5p",49.2077527149797,487.610289580444,52.6142261793634,148.108187657044,46.6477406348285,18.7279837897654,137.883593987026,66.5201560189293,119.073050667218,84.48534929308,0,131.70564658883,44.8672057989744,79.82063944045,63.4524286322268,47.9301089133629,43.5576487781767,55.3503574177489,47.9247081734214,99.9915129286967,329.48437421135,51.1004114085724,46.2145133690515,51.2232199492435,50.6608974412397,120.654618380632,284.59760099107,135.304952630902,184.719628395405,422.844307588646,148.872188542906,282.00848944541,239.309304509968,370.247476923928,404.08250752216,183.512152066407,218.158654601997,0,88.3647511979638,266.948457299448,83.1345922964252
"hsa-let-7d-3p",0,21.6181901784433,4.38451884828028,0,28.9972441784069,13.3771312784039,39.7741136501037,22.774697484447,22.5273339100142,34.7258077294865,16.1066059121549,59.640292794942,16.3153475632634,45.2800718280371,31.7262143161134,68.3758197085736,19.0564713404523,22.1401429670996,33.2277976669055,28.8263821055702,47.0691963159071,15.5522991243481,52.9366244045499,14.6352056997839,2.66636302322314,0,1.19780135097252,0,0,1.58114858606866,1.49120723081375,2.0641060526654,0.443987577940572,2.55157854971151,1.20288222524139,0.62154835585574,0.436317309203994,0,2.00828979995372,0.569186476118226,0.497811929918714
"hsa-let-7d-5p",24.6038763574898,589.295850790159,74.5368204207648,135.765838685623,497.996150020467,42.8068200908924,633.734210824986,363.944175642549,1021.77550234707,567.470516555024,128.852847297239,852.359184527713,167.23231252345,638.855372394292,319.245031555891,144.376884017,111.616474994078,418.817704460967,378.924692624518,445.908098195539,340.346496438098,239.949757918514,473.908828002637,87.8112341987032,183.979048602397,200.097988507796,832.471938925899,127.396586642911,532.430979458524,1553.59142499717,571.380903940137,675.736718991335,377.833428827426,602.709712163434,471.959433089352,337.966918496559,287.096789456228,0,90.3730409979175,800.276185422225,181.203542490412
"hsa-let-7e-3p",0,0,0,0,0,0,0,0,1.60909527928673,0,0,0,0,0.290256870692545,0,0,0,0,0.638996108978952,0,0,0,0,0,0,0,0,0,0,0,0,0.51602651316635,0,0,0,0,0,0,0,0,0
"hsa-let-7e-5p",6.15096908937246,176.148216268797,13.1535565448408,24.6846979428406,5.04299898754903,0,21.2128606133887,16.6864120183077,51.4910489371754,53.5709107046347,0,32.3051585972603,4.07883689081585,22.0595221726335,17.8459955528138,22.4567643160511,8.16705914590813,31.3652025367244,12.1409260706001,34.2313287503646,148.449003765553,8.88702807105607,11.7636943121222,0,13.3318151161157,36.2460376205189,108.041681857721,31.9210408969823,120.833099613988,207.356343144432,45.9788896167574,116.880005232178,121.874590144687,184.922298050145,175.706725044188,57.9593841835477,77.0100050745049,0,16.0663183996298,71.1483095147782,10.2051445633336
"hsa-let-7f-1-3p",0,0,0,0,1.26074974688726,0,0,1.12746027150728,0,0.211742730057845,0,4.9700243995785,0,0.870770612077636,0,0.0837938967016833,0,0,0,0,0,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0.134293607879553,0,0,0,0,0,0,0
"hsa-let-7f-2-3p",0,0,0,0,1.26074974688726,0,0,0.450984108602911,0,0,0,0,4.07883689081585,0.580513741385091,0,0.670351173613467,0,1.84501191392496,0,1.80164888159814,10.8621222267478,4.44351403552804,3.3610555177492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-let-7f-5p",184.529072681174,3936.91263360762,197.303348172613,382.61281811403,321.491185456251,56.1839513692963,509.108654721328,579.51457955474,556.746966633209,1294.3833088436,80.5330295607744,775.323806334246,326.306951265268,1124.74537393361,243.895272555122,613.538911649725,122.505887188622,289.666870486219,166.138988334527,343.214111944445,3327.43010879374,153.301234225717,235.273886242444,51.2232199492435,197.310863718513,269.114416305771,1366.93090172984,210.362535280563,1532.75781539333,8117.39096250704,1491.20723081375,2587.87296352924,1736.65741111455,1977.07049520278,1958.97962396454,1191.66358526442,1601.93900074246,0,116.480808397316,1586.32270894149,87.117087735775
"hsa-let-7g-3p",0,0,0,0,0,2.67542625568078,0,0.450984108602911,0,0.846970920231379,0,2.48501219978925,0,1.74154122415527,1.98288839475709,0.75414507031515,0,3.69002382784993,5.75096498081057,1.80164888159814,3.62070740891593,2.22175701776402,3.3610555177492,0,0,0,0,0,0,0,0,0,0,0.134293607879553,0,0,0,0,0,0,0
"hsa-let-7g-5p",55.3587218043521,896.754555550242,188.534310476052,98.7387917713625,655.589868381374,112.367902738593,715.934045701867,1021.25351393129,500.428631858174,568.952715665429,112.746241385084,1565.55768586723,154.995801851002,956.106132061245,305.364812792592,537.286465651194,95.2823567022615,481.548109534416,474.774108971361,384.652036221203,506.899037248231,162.188262296773,633.558965095724,102.446439898487,1197.19699742719,2908.62038878082,4028.44550359077,946.847091471299,1286.4217379194,6285.6303255465,4655.79750913901,5091.37559215579,2354.24413202988,3264.54331394405,3113.2310392426,2447.6574253599,1898.63477100118,0,524.163637787922,6607.68580125648,1202.46471671865
"hsa-let-7i-3p",18.4529072681174,2.40202113093815,4.38451884828028,0,30.2579939252942,13.3771312784039,15.9096454600415,7.21574573764657,16.0909527928673,8.25796647225594,0,54.6702683953635,12.2365106724476,8.41744925008382,19.8288839475709,8.46318356687002,16.3341182918163,16.6051072253247,24.2818521412002,19.8181376975795,0,15.5522991243481,29.4092357803055,14.6352056997839,0,0,0.479120540389007,0,0,0,0,0,0.665981366910857,0,0,0,0,0,0,0,0
"hsa-let-7i-5p",2079.02755220789,10250.2248394234,4616.89834723913,2690.63207576963,9446.79785342622,1533.01924450508,7042.66972364504,6857.21337130726,8018.12177668578,10903.0566561385,2238.81822178953,19957.1329765075,5355.51283764122,7195.75808133889,6095.39892548329,4809.01552560631,3656.12014431821,9363.43546316919,6263.43986021169,3789.76842244169,11130.0545750076,4223.5600907694,7797.64880117815,1522.06139277752,2354.39854950604,5585.86196206627,8280.16117900282,2616.08746882746,7716.26034781351,10072.9329459198,12799.5287311514,9632.92493453283,4268.27458053168,7112.05517969325,6366.68377788476,5068.41606782563,5729.50074581224,0,3548.64807651823,8324.35221322905,3996.18526742248
"hsa-miR-1-3p",664.304661652226,25.6215587300069,151.26590026567,12.3423489714203,3.78224924066177,0,10.6064303066943,9.01968217205821,0,9.9519083127187,0,4.9700243995785,0,6.67590802592854,0,3.93831314497912,8.16705914590813,3.69002382784993,5.75096498081057,1.80164888159814,0,4.44351403552804,9.2429026738103,14.6352056997839,0,2.4826053164739,0.239560270194503,0.143788472508929,0.648594200826561,11.8586143955149,5.71629438478606,0.51602651316635,1.553956522792,4.70027627578436,5.58481033147786,2.48619342342296,0.872634618407987,0,0,1.13837295223645,0
"hsa-miR-100-5p",24.6038763574898,2.40202113093815,10.9612971207007,0,6.30374873443629,5.35085251136155,5.30321515334716,9.69615833496258,16.0909527928673,2.96439822080983,16.1066059121549,7.45503659936775,8.15767378163171,15.3836141467049,9.91444197378544,5.36280938890773,5.44470609727209,23.9851548810245,5.11196887183161,14.4131910527851,32.5863666802434,4.44351403552804,5.8818471560611,0,0,0,1.91648216155603,0.143788472508929,0.648594200826561,2.59760124854136,6.21336346172397,4.38622536191397,3.77389441249486,3.62592741274793,5.67073049042367,1.86464506756722,1.09079327300998,0,0,0.569186476118226,0.248905964959357
"hsa-miR-101-2-5p",0,1.60134742062543,0,0,1.26074974688726,5.35085251136155,5.30321515334716,0.676476162904366,0,0.846970920231379,0,2.48501219978925,0,1.45128435346273,0,0.921732863718517,0,1.84501191392496,1.91698832693686,1.80164888159814,0,0,1.6805277588746,7.31760284989193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-101-3p",701.21047618846,3723.93342666444,2904.74373698569,2085.85697617003,18124.5383612512,3269.37088444191,11319.7127448195,8426.63806924538,13974.9925006053,4906.07905544026,3398.49384746468,18073.4937290672,3646.48018038937,8491.46475211042,5415.26820608161,4131.6256646699,1478.23770540937,6935.39978444394,7390.62899645056,10506.3154530395,7961.93559220614,2937.16277748403,11041.9076396856,1339.12132153022,5.33272604644629,0.99304212658956,17.2483394540042,1.0065193075625,0.648594200826561,3.04935798741812,1.98827630775167,5.1602651316635,4.88386335734629,0.940055255156871,1.63248301997045,2.95235469031476,2.18158654601997,0,0,13.6604754268374,2.98687157951228
"hsa-miR-101-5p",0,2.40202113093815,8.76903769656056,0,12.6074974688726,2.67542625568078,7.95482273002075,3.83336492312474,8.04547639643366,2.96439822080983,0,14.9100731987355,4.07883689081585,7.25642176731364,5.94866518427126,2.0110535208404,5.44470609727209,0,7.02895719876847,7.20659552639256,3.62070740891593,2.22175701776402,19.3260692270579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10226",0,0,0,0,0,0,0,0.225492054301455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11293918471919,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10392-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143788472508929,0,0,0,0,0,0,0,0,0.218158654601997,0,2.00828979995372,0,0
"hsa-miR-10393-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91698832693686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10394-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84501191392496,0,0,0,0,0,0,0,0,0,0,0,0.11293918471919,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10395-5p",0,0,0,0,0,0,0,0,0,0.211742730057845,0,0,0,0,1.98288839475709,0,0,0,0,0,0,0,0,0,0,0.99304212658956,0.958241080778014,0,0,0,0.248534538468959,0.51602651316635,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-3p",0,0,0,0,0,2.67542625568078,0,0,0,0,0,0,0,0,1.98288839475709,0,0,0,0,0,0,0,0,7.31760284989193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-5p",0,0,0,0,0,2.67542625568078,2.65160757667358,0.225492054301455,0,0.211742730057845,0,0,4.07883689081585,0,0,0,0,0,0,0.90082444079907,0,0,0,0,0,0,0,0,0,0,0.248534538468959,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396b-3p",6.15096908937246,0,0,0,0,2.67542625568078,2.65160757667358,0,0,0.211742730057845,0,0,0,0,0,0,2.72235304863604,0,0,0,0,2.22175701776402,0,0,0,0,0,0.143788472508929,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396b-5p",0,0,0,0,0,2.67542625568078,2.65160757667358,0.225492054301455,0,0.211742730057845,0,0,4.07883689081585,0,0,0,0,0,0.638996108978952,0.90082444079907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10398-3p",0,0,0,0,0,0,0,0.225492054301455,1.60909527928673,0.211742730057845,0,0,0,0,0,0.0837938967016833,0,0,0,0,0,2.22175701776402,1.6805277588746,0,5.33272604644629,0,0,1.29409625258036,0,0,0,0.258013256583175,0,0,0,0,0,0,0,0.569186476118226,0
"hsa-miR-10398-5p",0,0,2.19225942414014,0,0,2.67542625568078,0,0,0,0,0,0,4.07883689081585,0,1.98288839475709,0,0,1.84501191392496,0,0,0,4.44351403552804,0.8402638794373,0,0,0,0.958241080778014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10399-3p",0,1.60134742062543,0,0,5.04299898754903,0,7.95482273002075,0.450984108602911,0,4.02311187109905,0,0,0,0.870770612077636,1.98288839475709,2.43002300434882,0,1.84501191392496,1.91698832693686,4.50412220399535,18.1035370445797,0,0.8402638794373,7.31760284989193,0,2.4826053164739,0,0,1.23232898157047,2.14584450966461,1.2426726923448,1.29006628291587,1.77595031176229,0.268587215759106,1.54656286102464,0.31077417792787,0.218158654601997,0,0,0,0.248905964959357
"hsa-miR-10399-5p",0,0,0,0,0,0,0,0.901968217205821,0,0.423485460115689,0,0,0,0.870770612077636,0,0.5027633802101,0,3.69002382784993,0,0.90082444079907,0,0,0,0,0,1.48956318988434,0,0,0.194578260247968,0.225878369438379,0,0.774039769749524,0.443987577940572,0.537174431518212,0,0,0,0,0,0,0
"hsa-miR-103a-1-5p",0,0,0,0,0,2.67542625568078,0,0,0,0,0,0,0,0.290256870692545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103a-2-5p",0,0,0,0,0,2.67542625568078,0,0.225492054301455,0,0.423485460115689,0,2.48501219978925,0,0.290256870692545,0,0.335175586806733,0,0,1.2779922179579,0,0,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103a-3p",79.962598161842,910.366008625558,607.255860486819,160.450536628464,2408.03201655466,650.128580130429,2580.0141721034,1658.0430752786,1528.6405153224,2486.91836452939,96.6396354729293,4035.65981245774,1068.65526539375,1663.75238280967,1516.90962198917,2365.92067337203,468.244724365399,1797.04160416291,2122.74507402808,1267.45998820429,2295.5284972527,966.464302727348,1604.90400972524,424.420965293732,173.313596509504,110.227676051441,279.566835316985,54.6396195533931,74.4586142548892,299.401778690572,304.703344162944,156.098020232821,126.758453502033,114.14956669762,99.0659432645227,172.324281661004,106.02510613657,0,108.447649197501,254.995541300965,135.155938972931
"hsa-miR-103b",129.170350876822,879.139733923362,596.294563366118,296.216375314088,2368.94877440116,668.856563920194,2641.00114636689,1651.50380570386,1510.94046725024,2489.67102002014,32.2132118243098,4015.77971485943,1052.33991783049,1649.52979614574,1522.85828717344,2346.39669544054,470.967077414035,1800.73162799076,2136.80298842561,1262.9558660003,2364.3219380221,968.686059745112,1621.70928731399,409.785759593948,175.979959532728,109.731154988146,281.722877748736,51.9076385757234,74.2640359946412,298.611204397538,298.241446162751,161.000272107901,118.322689521162,109.046409598197,98.3785819929562,168.439604436905,108.20669268259,0,112.464228797408,256.133914253202,133.911409148134
"hsa-miR-10400-3p",0,0,0,0,1.26074974688726,0,0,0,0,0,0,0,0,0,0,0,0,3.69002382784993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10400-5p",0,0,0,0,1.26074974688726,8.02627876704233,0,0.450984108602911,0,0,0,0,0,0.580513741385091,0,0.0837938967016833,2.72235304863604,0,0.638996108978952,1.80164888159814,0,0,0,0,5.33272604644629,0,0,0,0,0,0.248534538468959,0,0,0,0.0859201589458132,0,0.65447596380599,0,0,0,0.995623859837428
"hsa-miR-10401-3p",0,0.800673710312716,30.691631937962,0,44.126241141054,61.5348038806579,13.2580378833679,6.31377752044075,16.0909527928673,7.83448101214025,0,27.3351341976818,8.15767378163171,5.22462367246582,13.8802187632996,4.0221070416808,0,36.9002382784993,25.5598443591581,14.4131910527851,0,48.8786543908084,16.805277588746,80.4936313488112,5.33272604644629,2.97912637976868,0,0,0.778313040991873,0.677635108315138,0.497069076937918,1.29006628291587,0,0,0.859201589458132,0,0,0,0,0,0
"hsa-miR-10401-5p",0,0,2.19225942414014,0,5.04299898754903,8.02627876704233,0,0,0,0,0,0,0,0,0,0.0837938967016833,0,0,0,0,0,0,0,0,18.664541162562,0.49652106329478,0,0.862730835053575,0.518875360661249,0.338817554157569,0.497069076937918,0,0,0.134293607879553,0,0,0,0,4.01657959990745,0,0
"hsa-miR-10526-3p",0,0,0,0,0,2.67542625568078,0,0.225492054301455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10527-5p",0,4.80404226187629,0,0,6.30374873443629,10.7017050227231,0,3.83336492312474,6.43638111714693,2.75265549075198,0,2.48501219978925,0,3.48308244831055,0,4.27348873178585,0,0,3.19498054489476,4.50412220399535,7.24141481783187,0,2.5207916383119,21.9528085496758,0,0.49652106329478,1.91648216155603,0.862730835053575,0.648594200826561,1.58114858606866,1.49120723081375,0,0.443987577940572,0.805761647277318,0,0.466161266891805,0,0,0,2.84593238059113,0
"hsa-miR-106a-3p",0,1.60134742062543,0,0,3.78224924066177,0,0,2.0294284887131,0,1.05871365028922,0,0,0,0.580513741385091,0,1.0055267604202,0,0,1.91698832693686,0.90082444079907,0,2.22175701776402,1.6805277588746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-5p",6.15096908937246,6.40538968250173,10.9612971207007,0,21.4327456970834,2.67542625568078,7.95482273002075,3.83336492312474,12.8727622342939,5.71705371156181,0,7.45503659936775,4.07883689081585,4.64410993108073,11.8973303685425,5.11142769880268,8.16705914590813,9.22505956962482,11.5019299616211,11.7107177303879,14.4828296356637,4.44351403552804,8.402638794373,7.31760284989193,7.99908906966943,3.97216850635824,3.11428351252854,1.72546167010715,0.713453620909217,0.790574293034328,3.23094900009647,4.90225187508032,1.99794410073257,2.82016576547061,1.37472254313301,0.155387088963935,0.436317309203994,0,16.0663183996298,1.13837295223645,1.49343578975614
"hsa-miR-106b-3p",326.00136173674,129.70914107066,401.183474617646,296.216375314088,685.847862306668,270.218051823758,456.076503187856,221.433197324029,254.237054127304,299.61596303185,48.3198177364646,648.588184144994,469.066242443823,222.917276691875,325.193696740162,380.089115438836,152.451770723618,271.21675134697,497.777968894603,302.677012108487,420.002059434248,484.343029872556,343.667926689856,226.84568834665,0,2.4826053164739,2.15604243175053,0,1.29718840165312,0.903513477753518,2.23681084622063,0.258013256583175,0,0,0,0,1.09079327300998,0,0,2.2767459044729,3.98249543934971
"hsa-miR-106b-5p",0,12.8107793650035,54.8064856035035,24.6846979428406,121.031975701177,72.236508903381,121.973948526985,43.9709505887838,54.7092394957489,29.6439822080983,16.1066059121549,176.435866185037,36.7095320173427,53.1170073367358,61.4695402374697,46.3380248760309,35.3905896322686,44.2802859341991,117.575284052127,75.6692530271218,36.2070740891593,44.4351403552804,111.755095965161,36.5880142494597,15.9981781393389,11.9165055190747,14.1340559414757,2.87576945017858,3.37268984429812,6.550472713713,13.6693996157927,7.99841095407842,9.76772671469257,5.64033153094123,7.21729335144831,5.74932229166559,1.30895192761198,0,12.0497387997223,13.0912889507192,15.9299817573988
"hsa-miR-107",18.4529072681174,231.394702280375,118.382008903568,135.765838685623,682.065613066006,192.630690409016,710.63083054852,399.120936113576,695.129160651868,389.394880576376,32.2132118243098,1920.91443043709,252.887887230583,665.559004498007,454.081442399373,273.838454421101,163.341182918163,357.932311301443,522.059821035804,464.82541145232,144.828296356637,224.397458794166,851.187309869985,117.081645598271,111.987246975372,88.8772703297656,218.239406147193,45.2933688403127,22.5710781887643,146.143305026632,196.839354467416,97.5290109884401,98.3432485138366,69.0269144500903,84.7172767205719,147.928508693666,92.0629522420427,0,60.2486939986117,198.646080165261,102.549257563255
"hsa-miR-10a-3p",0,0,0,0,0,2.67542625568078,2.65160757667358,1.35295232580873,1.60909527928673,1.48219911040491,0,0,0,2.03179809484782,0,1.25690845052525,0,0,0,1.80164888159814,0,0,0.8402638794373,0,0,0,0,0,0,0,0,0,0,0.940055255156871,0,0,0,0,0,0,0
"hsa-miR-10a-5p",1316.30738512571,82.4693921622097,346.376989014142,12.3423489714203,16.3897467095344,10.7017050227231,66.2901894168396,58.1769500097755,65.972906450756,35.5727786497179,0,42.2452073964173,4.07883689081585,87.9478318198413,17.8459955528138,44.6621469419972,0,33.2102144506493,12.1409260706001,39.6362753951591,220.863151943872,11.1087850888201,29.4092357803055,0,26.6636302322314,8.93737913930604,50.7867772812347,4.74501959279466,8.43172461074529,75.5563145771379,35.5404390010611,66.0513936852928,31.07913045584,32.9019339304905,51.7239356853796,40.4006431306231,26.1790385522396,0,12.0497387997223,26.1825779014384,0.746717894878071
"hsa-miR-10b-3p",0,5.60471597218901,4.38451884828028,0,7.56449848132355,5.35085251136155,0,7.21574573764657,0,2.75265549075198,0,17.3950853985248,12.2365106724476,6.67590802592854,13.8802187632996,2.34622910764713,8.16705914590813,18.4501191392496,3.83397665387371,12.611542171187,3.62070740891593,8.88702807105607,6.7221110354984,7.31760284989193,0,0,0,0,0,0.451756738876759,0,0.774039769749524,0,0,0,0,0,0,4.01657959990745,0,0
"hsa-miR-10b-5p",0,74.4626550590826,41.6529290586627,0,55.4729888630393,42.8068200908924,79.5482273002075,75.9908222995904,141.600384577232,21.5977584659002,0,129.220634389041,12.2365106724476,109.717097121782,29.7433259213563,31.1713295730262,8.16705914590813,57.1953693316739,37.0617743207792,37.8346265135609,148.449003765553,2.22175701776402,63.0197909577975,0,0,0.49652106329478,5.03076567408457,1.43788472508929,0.0648594200826561,2.82347961797974,3.23094900009647,3.61218559216445,5.99383230219772,6.5803867860981,9.7089779608769,4.66161266891805,1.96342789141797,0,0,6.83023771341871,0
"hsa-miR-11400",0,3.20269484125086,0,0,6.30374873443629,2.67542625568078,7.95482273002075,6.5392695747422,1.60909527928673,49.9712842936514,0,12.4250609989463,4.07883689081585,10.4492473449316,7.93155357902835,30.8361539862195,2.72235304863604,20.2951310531746,8.94594552570532,0,28.9656592713275,0,10.9234304326849,0,0,0.99304212658956,1.67692189136152,0,8.04256809024935,19.0867222175431,20.8769012313926,9.28847723699429,1.99794410073257,1.88011051031374,2.40576445048277,1.39848380067541,2.39974520062197,0,0,2.84593238059113,1.49343578975614
"hsa-miR-11401",0,0,0,0,1.26074974688726,0,0,0,0,0,0,2.48501219978925,8.15767378163171,1.16102748277018,1.98288839475709,0.75414507031515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225878369438379,0,0.774039769749524,0,0,0,0.31077417792787,0,0,0,0,0
"hsa-miR-1179",0,0,0,0,2.52149949377452,0,5.30321515334716,2.0294284887131,1.60909527928673,2.54091276069414,0,9.940048799157,0,2.32205496554036,5.94866518427126,1.5082901406303,0,3.69002382784993,0,0,0,0,3.3610555177492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",455.171712613562,44.0370540671994,201.687867020893,111.081140742783,202.980709248848,211.358674198781,175.006100060456,63.8142513673118,93.3275261986304,76.8626110109976,306.025512330943,313.111537173446,208.020681431609,65.3077959058227,128.887745659211,58.9909032779851,185.120007307251,156.826012683622,216.619680943865,121.611299507874,43.4484889069912,175.518804403357,132.761692951093,431.738568143624,557.269871853637,210.524930836987,93.1889451056618,76.2078904297325,35.3483839450476,62.4553691497119,90.2180374642321,76.8879504617861,42.4008136933246,56.9404897409305,80.8508695680103,72.2549963682298,53.8851876866932,0,684.82682178422,139.450686648965,135.902656867809
"hsa-miR-1180-5p",0,0,0,0,1.26074974688726,0,0,0,0,0,0,0,0,0,0,0.167587793403367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1181",0,0,0,0,0,0,2.65160757667358,0,0,0,0,2.48501219978925,0,0,0,0,0,0,0,0.90082444079907,0,2.22175701776402,0,0,0,0.49652106329478,0,0,0,0,0.248534538468959,0.51602651316635,0.221993788970286,0,0,0.155387088963935,0.218158654601997,0,0,0,0.248905964959357
"hsa-miR-1183",0,0,2.19225942414014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66636302322314,0,0,0,0,0,0,0,0.221993788970286,0,0,0,0,0,0,0,0
"hsa-miR-1184",0,0,0,0,0,8.02627876704233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143788472508929,0,0,0,0,0,0,0,0,0,0,0,0,0.995623859837428
"hsa-miR-1185-1-3p",0,1.60134742062543,0,0,1.26074974688726,0,0,0.450984108602911,0,4.65834006127258,0,2.48501219978925,0,0.580513741385091,0,2.26243521094545,0,0,0,0,0,0,1.6805277588746,0,0,0,0,0,0.454015940578593,5.87283760539787,2.48534538468959,1.54807953949905,0,0,0.687361271566506,0.31077417792787,0,0,0,0,0
"hsa-miR-1185-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25138169010505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225878369438379,0,0.258013256583175,0,0,0,0,0,0,0,0,0
"hsa-miR-1185-5p",0,0,0,0,0,0,0,0.450984108602911,0,1.27045638034707,0,0,0,0,0,0.837938967016833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665981366910857,0,0,0,0,0,0,0,0
"hsa-miR-1206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859201589458132,0,0,0,0,0,0.248905964959357
"hsa-miR-1207-5p",0,0,2.19225942414014,0,0,0,0,0,0,0,0,0,0,0,1.98288839475709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
