"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-106a-3p",0.409216508450472,1.84477285097198,1.99922610026736,0.922743480952594,0.356140900812008,NA
"hsa-miR-106a-5p",5.81397122324045,1.15940339941528,0.492966248981381,2.35189204496447,0.018678194951392,0.0929599394888508
"hsa-miR-106b-3p",198.789749597586,1.54085782079385,0.965200100178437,1.59641282725622,0.110396654143049,0.262202802491376
"hsa-miR-106b-5p",38.4199024318834,1.21012831618612,0.510838968653153,2.36890368676585,0.0178408987207353,0.0901801677524665
"hsa-miR-107",287.783375852476,0.170732112012361,0.483457369108778,0.353148225513853,0.723977320297478,0.809885383159488
"hsa-miR-10a-3p",0.405901344132198,0.784860030059629,2.03136923063609,0.386369950978267,0.699222701238158,NA
"hsa-miR-10a-5p",43.077386674529,-0.0823798680480978,0.535485170463311,-0.15384154892062,0.877734672476621,0.915826168572969
"hsa-miR-10b-3p",3.90876735593939,1.70821741869387,1.0659559951733,1.60252151723782,0.109040333264991,0.262202802491376
"hsa-miR-10b-5p",30.5269752405126,-0.182790954998934,0.780195377436526,-0.234288692659942,0.814760863617113,0.862766413682932
"hsa-miR-11400",7.0784332406791,-0.578954332792315,0.718658960812901,-0.805603720765465,0.420471379542035,0.582537435896567
"hsa-miR-11401",0.4173704632504,1.18536794575727,2.17516992195563,0.54495418210433,0.585785030082929,NA
"hsa-miR-1179",0.99449486856131,0.733024337900013,1.8769215847055,0.390546064296569,0.696132799766157,0.795220718713236
"hsa-miR-1180-3p",162.144640945394,1.04619428053556,0.340462834349384,3.07285898778001,0.00212018648595495,0.0239924751814149
"hsa-miR-1180-5p",0.0348375009826982,2.24011782132372,3.24103425487415,0.691173756634888,0.489456353853844,NA
"hsa-miR-1181",0.25279826457199,1.02953414047597,1.93871012722856,0.531040781195955,0.595390519417402,NA
"hsa-miR-1183",0.123917469178868,2.18666918942617,3.23920594462435,0.67506334169801,0.499635522646116,NA
"hsa-miR-1184",0.223553441448505,2.48579683088296,3.23859805164292,0.767553364525101,0.442752577668895,NA
"hsa-miR-1185-1-3p",0.64239815044005,-1.19702305630757,1.46363387768833,-0.817843228798556,0.413446710509176,0.576714286664304
"hsa-miR-1185-2-3p",0.017933495515283,1.55024113167965,3.23892716316619,0.478627969566387,0.632203316948886,NA
"hsa-miR-1185-5p",0.0624238891699223,1.20621811283529,3.23224317496731,0.373182971558904,0.709012268970943,NA
"hsa-miR-1203",0.0162434479734355,1.26944826333009,3.23758466637232,0.392097317644049,0.694986309371867,NA
"hsa-miR-1206",0.00816649082695537,1.82967104643239,3.24111918738261,0.564518285398186,0.572401459417429,NA
"hsa-miR-1207-5p",0.10183287363164,2.42329596205827,3.24054631409182,0.74780476104302,0.454577929935721,NA
"hsa-miR-12114",0.0291335490067086,1.27993598562727,3.23602222486758,0.395527563374398,0.692453583825127,NA
"hsa-miR-12116",1.27130489444032,2.1452153720634,1.15536916713866,1.85673586683654,0.0633487420048171,0.19253754391464
"hsa-miR-12118",0.0176659076559517,1.28773886231212,3.23774503478005,0.397727075010279,0.690831377398441,NA
"hsa-miR-12121",0.014506648319801,1.91822352636882,3.24033154177784,0.591983721923828,0.553861488806835,NA
"hsa-miR-12128",0.687972790676527,2.70888012678611,2.13218824024005,1.27046949967285,0.203917440616977,0.385440530302036
"hsa-miR-12130",0.657513013284985,3.26477146533451,3.2352895804087,1.00911259539311,0.312920638068819,0.495011376113755
"hsa-miR-12135",1.02044640478469,1.49468520663534,1.25955731991595,1.18667501907343,0.235355832297292,0.417994305947329
"hsa-miR-12136",112.071388213676,1.30595477490462,0.561436313333954,2.32609602173668,0.0200134287402466,0.0959162103328858
"hsa-miR-122-3p",0.26132381160302,1.21582425526164,3.22732761051314,0.376727869616041,0.706375849286899,NA
"hsa-miR-122-5p",4582.55727951993,-0.16307908954179,0.398594047087179,-0.409135787986623,0.682440014030436,0.793665608861799
"hsa-miR-1224-3p",0.478905690248111,1.31468071809259,2.21814709919704,0.59269320712251,0.553386488314643,NA
"hsa-miR-1224-5p",7.9637790034157,1.82008357024926,0.607376699257857,2.99663054653429,0.00272981327740332,0.0294364865079991
"hsa-miR-1225-3p",0.0201756032366195,1.71382148530647,3.24048929267128,0.528877379469348,0.596890514830265,NA
"hsa-miR-1225-5p",0.0711684857262433,1.91195361680655,3.23800210551263,0.590473246929485,0.554873416574279,NA
"hsa-miR-1226-3p",0.680971010453099,0.278513069992047,1.25217334420531,0.222423733328076,0.823984037984888,0.868269825042707
"hsa-miR-1228-3p",3.13208759675028,2.81824262897147,1.39219785058139,2.02431186615792,0.0429380734671966,0.153485820625835
"hsa-miR-1228-5p",32.8939040089661,3.00787303279295,0.858050998098611,3.50547116600087,0.000455799869486777,0.00817218318491123
"hsa-miR-1229-3p",0.706852583830686,0.227412655455777,1.56920270287318,0.144922421456061,0.884772123555079,0.916488217081883
"hsa-miR-1229-5p",0.129705444179688,1.65738501377183,3.23520927946357,0.512296074412421,0.60844381223029,NA
"hsa-miR-122b-3p",3080.08536280267,-0.448152633574955,0.409679569307255,-1.09391013648241,0.273994392635246,0.458073312751949
"hsa-miR-122b-5p",0.0477400658759206,0.664732921076927,3.23124196581244,0.205720564448596,0.837009194023846,NA
"hsa-miR-1233-3p",0.10837839111044,2.42329596206587,3.2405463140918,0.747804761045367,0.454577929934305,NA
"hsa-miR-1233-5p",0.296643598020512,1.1991809583925,2.86464622642942,0.418613980088983,0.675498270812461,NA
"hsa-miR-1234-3p",0.278482748299467,2.88018821137089,2.46028313462385,1.17067347690096,0.241730050267735,NA
"hsa-miR-1236-3p",0.0791194095992248,1.73268414884317,3.2384893864792,0.5350285093035,0.592630143482807,NA
"hsa-miR-1236-5p",0.129472583648625,1.7157834254373,3.2350347554085,0.530375577130589,0.595851555775228,NA
"hsa-miR-1237-3p",0.538492531806934,1.65168978540065,1.42907883540934,1.15577233702964,0.247774290916639,NA
"hsa-miR-1237-5p",0.0772540448489972,0.151559035890678,3.22832495740857,0.0469466481504195,0.962555749209437,NA
"hsa-miR-1238-3p",0.0120497491460866,1.73957751480734,3.23996047880162,0.536913189586426,0.591327579832203,NA
"hsa-miR-124-3p",1.53567740438526,4.35848943089047,1.5884131698748,2.74392677771239,0.0060709077617849,0.0499871918377242
"hsa-miR-1246",8.78589588863909,1.21562940261299,0.482023124295681,2.52193171103406,0.0116712363366803,0.0712385840550205
"hsa-miR-1247-5p",2.56502093766902,4.44925973451418,0.946381176646551,4.70134005652974,2.58459671010958e-06,0.00025014822421774
"hsa-miR-1249-3p",2.33808742504207,2.79785185650511,1.08566456909917,2.57708682418054,0.0099636919946458,0.0639414379795498
"hsa-miR-1249-5p",0.0710950624802952,1.94769481763526,3.23985491925081,0.601167294887899,0.547728565288756,NA
"hsa-miR-1250-5p",2.53940481424697,1.3268271453531,1.03378070535178,1.28347060308269,0.199327252238171,0.381552462124546
"hsa-miR-1251-5p",0.0255157115262639,2.27717196268028,3.2409307182473,0.702629016368413,0.482286974754467,NA
"hsa-miR-1255a",0.0463135224569712,0.692323485159574,3.23144445364417,0.214245825695325,0.83035536189333,NA
"hsa-miR-1255b-2-3p",0.0951518904227972,0.262847543336567,2.17067629584373,0.121090161550044,0.903619621778834,NA
"hsa-miR-1255b-5p",11.7807024110896,0.744639612926859,0.483149688891087,1.54121927437424,0.123263428034878,0.279819464708942
"hsa-miR-1256",0.00912318944863973,1.74469621131741,3.24043924326901,0.538413492844054,0.590291613230207,NA
"hsa-miR-125a-3p",2.69618267342994,-0.930933477107032,0.599149689554543,-1.55375775592768,0.120242210610483,0.275874859095684
"hsa-miR-125a-5p",194.143405710935,0.906651949472893,0.771838991948889,1.17466461131175,0.240128922786548,0.421039059736846
"hsa-miR-125b-1-3p",0.3673662689563,1.40337320860717,1.67924948458935,0.83571453883778,0.403315514160943,NA
"hsa-miR-125b-2-3p",5.82177555722211,1.2539001508596,1.12949444241819,1.11014282476243,0.266937485842482,0.450936170600747
"hsa-miR-125b-5p",115.364436757497,1.61134469558989,1.02541026026558,1.57141464058742,0.116086367451245,0.270172229284012
"hsa-miR-126-3p",2458.90276193557,-0.739894657810922,0.450911901256992,-1.64088518344347,0.100821251219143,0.25580921387759
"hsa-miR-126-5p",395.88826876934,-0.400263112822363,0.555997765403636,-0.719900578254637,0.471586211968679,0.627800385077792
"hsa-miR-1260a",3.37934184639286,1.26664587217336,0.657438941477664,1.92663651673331,0.0540249444605267,0.178337444214086
"hsa-miR-1260b",2.6722205550518,1.29976252235924,0.698937179273184,1.85962710369886,0.0629383019226531,0.19253754391464
"hsa-miR-1261",0.790771247491181,-0.140768993733968,1.05108375382097,-0.133927475543443,0.893459923660807,0.920491354472201
"hsa-miR-1262",0.0132815514502408,1.36133637708924,3.23832699360462,0.420382617251977,0.67420596456067,NA
"hsa-miR-1266-5p",0.620390230352634,2.09898810932355,2.43139619581148,0.863285100527605,0.387980734067168,0.564097831329118
"hsa-miR-1268a",1.43279699482202,0.296747897033947,1.03159305391425,0.28765984407124,0.773607131070595,0.839805056715897
"hsa-miR-1268b",3.60329094006601,2.70502657842207,0.987152125192449,2.74023274568215,0.00613956904489651,0.0499871918377242
"hsa-miR-1269a",0.0359144506571976,1.94769481763526,3.23985491925081,0.6011672948879,0.547728565288756,NA
"hsa-miR-127-3p",88.2942212210495,0.623271581723455,0.655895362039879,0.950260693695162,0.34197980583152,0.525560414187633
"hsa-miR-127-5p",1.60563719115683,1.76673260905504,1.14087633792614,1.54857502984641,0.121483912363482,0.277130624824044
"hsa-miR-1270",1.17756366623346,0.879066440247621,0.748086158734487,1.17508716072853,0.239959846776202,0.421039059736846
"hsa-miR-1271-5p",0.152984660348701,0.923408608380876,3.22850112743449,0.286017743817441,0.774864531404429,NA
"hsa-miR-1273c",0.575111041082583,2.58510942809287,1.94592852186251,1.3284709068443,0.184022588486209,0.361892446050386
"hsa-miR-1273h-3p",2.59661979423457,0.66296693518771,1.01410749188767,0.653744243574864,0.513276593614056,0.654454729157397
"hsa-miR-1273h-5p",0.369926977247636,-0.678541207910269,1.09920540989214,-0.61730155419891,0.537035841895065,NA
"hsa-miR-1275",3.03374539191202,2.90257338693068,0.940977126701462,3.08463755873161,0.00203800341495439,0.0239924751814149
"hsa-miR-1277-3p",2.35693362934843,1.86299558355343,1.14786402990232,1.62301068334023,0.104587121112727,0.259263859616607
"hsa-miR-1277-5p",20.5687212350296,-0.508902967712,1.21813663449082,-0.417771663130977,0.676114070903319,0.78961336439431
"hsa-miR-128-1-5p",0.251315062419949,1.00215654595884,2.67044834317459,0.375276514342716,0.707454830785111,NA
"hsa-miR-128-3p",55.5372286540594,0.727285798676336,0.751641768334996,0.9675963062662,0.333246022724875,0.518293693997582
"hsa-miR-1281",0.0612686314257699,1.94769481763526,3.23985491925081,0.601167294887898,0.547728565288757,NA
"hsa-miR-1283",0.148860158858161,0.710227266924115,2.55619590813224,0.277845397007564,0.781131040868957,NA
"hsa-miR-1284",0.17714352042322,1.08576945160789,3.23112528657116,0.336034463324724,0.736844878065433,NA
"hsa-miR-1285-3p",1.88215809285753,-0.205092111180565,0.673609573240513,-0.304467334384716,0.760771875537046,0.832621336074657
"hsa-miR-1285-5p",0.0928222553085525,0.719397460664436,3.23197727430386,0.222587413093549,0.823856633601301,NA
"hsa-miR-1286",0.0121326952055687,1.71382116117028,3.24048929320223,0.528877279355765,0.59689058428383,NA
"hsa-miR-1287-5p",23.766192041683,1.04221013886389,0.43551123881406,2.3930728899257,0.0167079214772586,0.08788638370558
"hsa-miR-1288-3p",0.0562329491333098,2.21274939186659,3.24111237248674,0.682712950853001,0.494788244545663,NA
"hsa-miR-1289",0.0299961094647987,1.17191758450832,3.23537713759246,0.362219776758506,0.717187801874427,NA
"hsa-miR-129-2-3p",0.0721126803394071,1.94769481763526,3.23985491925081,0.601167294887898,0.547728565288757,NA
"hsa-miR-129-5p",1.85962708109364,1.25096469831187,0.854494957721886,1.46398136935412,0.14319903887779,0.307806571939967
"hsa-miR-1290",15.5094816224136,0.568644633105071,0.413267230716944,1.37597319806503,0.168829931256383,0.343499891581383
"hsa-miR-1291",0.0672840270665164,1.82447778942762,3.24023176391895,0.563070151260098,0.573387115834903,NA
"hsa-miR-1292-3p",0.230183046109421,1.77563854866872,2.56612367533989,0.69195361304382,0.488966460226413,NA
"hsa-miR-1292-5p",8.01809298124866,0.84434670979638,0.465309382997048,1.81459205562965,0.0695866242678582,0.204647935915019
"hsa-miR-1293",1.13350921610167,0.95412887148853,1.12525469556362,0.847922586104494,0.396481085076692,0.570051693432489
"hsa-miR-1294",10.6201571888189,0.24392541962957,0.409306361961353,0.595948273221812,0.551209783080246,0.69114870087775
"hsa-miR-1296-5p",1.6894329813653,0.0157898630016912,1.33823887661119,0.0117989869205382,0.9905859889338,0.99520051993815
"hsa-miR-1297",0.285064187042154,1.28231163824011,2.34890413230147,0.545919103553917,0.585121546073555,NA
"hsa-miR-1298-5p",0.107894785688725,2.4081931567586,3.24058433977356,0.74313546702101,0.457399668721229,NA
"hsa-miR-1299",10.6103303926197,1.71841519736855,0.783802334948695,2.19240887752782,0.0283499961900779,0.124778554659731
"hsa-miR-1301-3p",20.8786563040268,0.435389852076384,0.537970546489643,0.809319125214908,0.418331608114162,0.580816631866659
"hsa-miR-1303",2.13202380237589,1.34092586064164,0.560284556928518,2.39329434313272,0.0166978394328745,0.08788638370558
"hsa-miR-1304-3p",2.61364768257398,0.0594547776102014,0.753998448932602,0.0788526524084613,0.937149823820775,0.955805454587035
"hsa-miR-1304-5p",0.0617040396216711,0.892992676121794,3.2319714246041,0.276299681774316,0.782317900314101,NA
"hsa-miR-1305",0.0617690535534607,1.81955835881333,3.23921208453421,0.561728689362733,0.57430088438193,NA
"hsa-miR-1306-3p",5.83741967185134,0.173325528591291,0.591494043113151,0.293030049261433,0.769499183327368,0.838158201368362
"hsa-miR-1306-5p",18.8535381363059,0.396526229528274,0.693859182281401,0.571479400509626,0.567674720039234,0.704962656171563
"hsa-miR-1307-3p",565.451967331244,1.39478229917936,0.477585714084961,2.92048580609601,0.0034948611678158,0.0337488832175645
"hsa-miR-1307-5p",52.2884306889957,1.63734654907535,1.22017584919542,1.34189391648344,0.179630394555024,0.355415490144038
"hsa-miR-130a-3p",84.1957631201257,-0.300375355596251,0.341167509200776,-0.880433650613196,0.378624433724491,0.556750019590332
"hsa-miR-130a-5p",0.124014853222555,1.37267021623065,3.01006934109809,0.456026111255594,0.648371201807901,NA
"hsa-miR-130b-3p",43.8573461826007,-1.0611095457785,0.405121620039476,-2.6192370223912,0.00881266917752381,0.0630876783577128
"hsa-miR-130b-5p",0.391412764410132,0.505842066522619,2.89626777680634,0.174653072679765,0.861352243472187,NA
"hsa-miR-132-3p",2.27039723920053,-0.511830929218764,1.25405553326134,-0.408140561277761,0.683170482884194,0.793665608861799
"hsa-miR-132-5p",1.01104382905806,1.42254162659665,1.2612532883908,1.12787941937628,0.259370846651195,0.440453904943105
"hsa-miR-1323",0.0299014674975825,1.75127445295656,3.2386011220411,0.540750276728377,0.588679719437534,NA
"hsa-miR-133a-3p",10.3302496049978,2.0636496084312,1.22696124922829,1.68191913944239,0.0925845207733857,0.24449871404237
"hsa-miR-133a-5p",0.526131720831107,2.08361030002132,3.23767545593681,0.643551315867894,0.519866428457021,NA
"hsa-miR-133b",0.035258049057592,2.37244847424178,3.2406758717356,0.732084468839883,0.464117012812883,NA
"hsa-miR-134-5p",69.8738051908374,1.43986735214448,0.822838787668608,1.749877829926,0.0801393969941288,0.221582007928211
"hsa-miR-1343-3p",0.623621890671331,2.0990726212999,1.80168227792208,1.16506259012594,0.243993658335309,0.425910239250122
"hsa-miR-1343-5p",0.594230384566251,2.21454471580134,1.63783179687131,1.35211974760271,0.17633701099278,0.351046295730243
"hsa-miR-135a-2-3p",0.0555134956302884,2.21274939186659,3.24111237248674,0.682712950853001,0.494788244545663,NA
"hsa-miR-135a-3p",0.0575721682792617,0.90248548856016,3.2311906734583,0.279304312176119,0.780011297286295,NA
"hsa-miR-135a-5p",0.270105386883541,0.764841865674709,2.37719266541749,0.321741639540346,0.747648429958774,NA
"hsa-miR-135b-5p",0.0106642630331537,1.79466375712945,3.24032762740468,0.553852561682745,0.579679752944901,NA
"hsa-miR-136-3p",4.10999343998362,0.872535258769664,1.26211332709718,0.691328773761124,0.489358953475637,0.638337183263583
"hsa-miR-136-5p",6.50200309598954,1.84127006892155,1.32050044362328,1.39437292718308,0.163205019037648,0.334157111763792
"hsa-miR-137-3p",0.210460737936637,2.03761268201122,3.06669960550708,0.664431781434391,0.506413997392936,NA
"hsa-miR-138-1-3p",0.0212383076116497,1.1297936421047,3.23627106852921,0.34910352630571,0.727011589318407,NA
"hsa-miR-138-5p",0.955104582653789,1.92223495530988,1.14834066272589,1.67392396499045,0.0941455436259106,0.245733491360208
"hsa-miR-139-3p",39.8085738294665,0.594462379385945,0.340219251565728,1.74729200846266,0.0805866986122786,0.221870612775082
"hsa-miR-139-5p",16.6657296977957,-1.46902440858439,0.716635324665123,-2.04989114829199,0.0403750541857447,0.149272343189582
"hsa-miR-140-3p",492.513911874521,0.908874063905385,0.826921900738423,1.09910508246762,0.271722233289231,0.455451515383762
"hsa-miR-140-5p",97.6112576907097,1.86738024571592,0.758114363193386,2.46319069572828,0.0137706653018487,0.0795501825919296
"hsa-miR-141-3p",25.3167277003007,1.06878452300786,0.643137741926115,1.66182833525985,0.0965471991257619,0.248052360386999
"hsa-miR-141-5p",0.202184165904989,1.46398279275655,3.23365755919947,0.452732785075416,0.650741168730554,NA
"hsa-miR-142-3p",1470.07320247865,0.611860430610535,0.707434000451446,0.864901079422361,0.387093085093836,0.56407483345881
"hsa-miR-142-5p",969.407890768855,1.20438976875518,0.631504985223538,1.907173810083,0.0564980837495495,0.183018301993936
"hsa-miR-143-3p",397.632401409125,0.0111669455389214,0.45294628509224,0.0246540172785551,0.980330932815787,0.987965908928059
"hsa-miR-143-5p",22.368489341378,2.04462678314808,1.27298195504166,1.60617106554441,0.108236328901187,0.262202802491376
"hsa-miR-144-3p",1258.34513720551,2.37220544210049,0.625203472348569,3.79429345328063,0.000148064476768482,0.00360025108596948
"hsa-miR-144-5p",83.1540335988149,0.849233808972854,1.37712617407684,0.616671024746255,0.537451736745063,0.677838740105372
"hsa-miR-145-3p",2.17238737302141,1.149141983843,1.16059631203528,0.990130652602029,0.322110262681202,0.507068953661163
"hsa-miR-145-5p",16.7767911532172,1.50938993743851,1.0233560231391,1.47494117717558,0.140228358590436,0.303437284307733
"hsa-miR-1468-5p",0.789940044549311,0.650142386482023,1.71375502648193,0.379367165339065,0.704415229686687,0.798172773392796
"hsa-miR-1469",1.23132916360692,3.36960117496775,1.54645511938668,2.17891947378603,0.0293376508363028,0.125951632671325
"hsa-miR-146a-3p",0.397604677573156,-0.772536004304067,3.21972638345502,-0.239938402304569,0.810378009537758,NA
"hsa-miR-146a-5p",1148.50398102425,1.42563477560128,0.977805806885823,1.45799377091217,0.144842259985917,0.310307755665192
"hsa-miR-146b-3p",5.69137548179013,0.929268684846744,1.29363549784632,0.718338887881334,0.472548357856082,0.627800385077792
"hsa-miR-146b-5p",40.4495168879753,0.83042476793385,0.929380638566691,0.893524927756777,0.371576128908986,0.551398521569069
"hsa-miR-1470",0.00859639664589146,1.55813206288282,3.23971538299945,0.480947206368554,0.630554020871665,NA
"hsa-miR-1471",0.127577975243369,0.914915407746704,3.23161049066313,0.283114382253093,0.777089156996556,NA
"hsa-miR-147b-3p",2.37324208288257,2.35266666065497,0.968411339719584,2.42940841784878,0.0151234851880005,0.0827509843087298
"hsa-miR-148a-3p",940.703013751309,0.412229871161483,1.08580087111432,0.379655130261984,0.704201431404039,0.798172773392796
"hsa-miR-148a-5p",3.63066588151424,1.73463407277447,1.3136961696129,1.32042257022459,0.186693972085543,0.364550777070851
"hsa-miR-148b-3p",507.188127154578,1.21198501497053,1.19571536463194,1.01360662480372,0.310770495277992,0.493189764269059
"hsa-miR-148b-5p",2.77962176146111,0.848471976974556,1.23851447147376,0.685072315679059,0.493298288830292,0.640891551954215
"hsa-miR-149-3p",0.18842836495958,2.28615827334758,2.6671273425849,0.857161274921317,0.391355760900853,NA
"hsa-miR-149-5p",0.376147935327169,1.61783255120725,2.21577352003486,0.730143463029467,0.465302496725602,NA
"hsa-miR-150-3p",4.1502754873944,2.47575695517287,0.55124621814897,4.49119989155883,7.082304231062e-06,0.000416568257954283
"hsa-miR-150-5p",181.296513923352,1.17709812910413,0.773414739287411,1.52194943968698,0.128021749869775,0.28781681590272
"hsa-miR-151a-3p",415.11144156568,0.917730068419707,0.642831942306403,1.4276360709877,0.153396635628889,0.321189719261783
"hsa-miR-151a-5p",426.88667881115,-3.64679781139584,0.777363422785989,-4.69123926403187,2.71555178304304e-06,0.00025014822421774
"hsa-miR-151b",1.64092320018131,-1.73793392197736,0.729863993316565,-2.38117503794103,0.017257509587385,0.0893248696243049
"hsa-miR-152-3p",34.6749823368982,1.06153918905235,1.16838250923525,0.908554502195663,0.363585332089228,0.547069092701699
"hsa-miR-152-5p",0.106011567225324,1.5676387788011,3.23747741095046,0.484216128736131,0.62823249156535,NA
"hsa-miR-153-3p",0.248265136730956,0.234761509190861,3.22627212647907,0.0727655634700173,0.941992674654509,NA
"hsa-miR-153-5p",0.134846517259722,2.48622329174694,3.24039192295293,0.767260057073982,0.44292691175547,NA
"hsa-miR-1537-3p",2.35478290091849,2.09874361777162,0.861168995571444,2.43708683030206,0.0148061235846603,0.0827509843087298
"hsa-miR-1537-5p",0.055995738932604,1.80996501602799,3.23843541891422,0.558901068539707,0.576229240131365,NA
"hsa-miR-1538",0.172489431040436,1.53584993390534,2.82211710128312,0.544219066319763,0.586290732987994,NA
"hsa-miR-154-3p",0.127000322385004,-0.157080323871902,3.22509613261028,-0.0487056253249624,0.961153892837356,NA
"hsa-miR-154-5p",1.40411405826847,-1.0341726716894,1.10462416963087,-0.936221296004221,0.349159260670666,0.5327972680517
"hsa-miR-155-5p",55.8611117971243,-1.27188598823843,0.36608070747272,-3.47433219581289,0.000512126574214528,0.00838023943360626
"hsa-miR-1587",0.0476300256169321,1.94769573609791,3.2398549165542,0.601167578877086,0.547728376157043,NA
