"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-4747-5p",2.74984535342459,2.61200198610505,0.921057599615212,2.83587257430617,0.00457006758523897,0.0410671351062446
"hsa-miR-4787-5p",2.869761950653,2.04144750519489,0.733357783012976,2.78369924269117,0.00537428427892418,0.0469886747089722
"hsa-miR-483-5p",406.959779004417,2.303107482753,0.519449175167576,4.43374942699642,9.26082533097008e-06,0.000460904153010588
"hsa-miR-491-5p",15.2667626865579,2.21940320936005,0.858041774838375,2.58659108966823,0.00969305464048589,0.0639414379795498
"hsa-miR-497-5p",4.02810451346492,2.12753356474152,0.876574177809231,2.42710043097407,0.015220041936227,0.0827509843087298
"hsa-miR-501-5p",2.60568055001209,2.18973617139289,0.845323592768465,2.59041175488954,0.00958611953752934,0.0639414379795498
"hsa-miR-532-5p",71.7161535176309,1.12485529593991,0.397713884991099,2.82830280357217,0.0046795521009865,0.0414749343744968
"hsa-miR-548e-5p",2.15267594766695,2.77205893476568,1.15252326455622,2.40520865826779,0.0161632340855251,0.0864265492011136
"hsa-miR-548x-5p",0.755412291791399,3.35414295677224,1.44100274577059,2.32764508368691,0.0199309574168696,0.0959162103328858
"hsa-miR-589-5p",7.10752019406448,1.60192674521905,0.633071697446873,2.5304033519102,0.0113931468272345,0.0702034856878163
"hsa-miR-599",8.97685553726714,2.84263141917097,1.03775132251715,2.73922215996405,0.0061584743207159,0.0499871918377242
"hsa-miR-6088",1.41685192625362,4.37772783191632,1.65919830784352,2.63845967731615,0.00832836042005156,0.0619272982112234
"hsa-miR-6089",3.46160106516587,3.39333314551507,0.809204434087043,4.1934188723811,2.74781376615171e-05,0.00093570289826324
"hsa-miR-6126",13.0843575997018,2.82031974681676,0.649657125758471,4.34124345749929,1.41678632821359e-05,0.00061110716956946
"hsa-miR-6131",1.46427792091242,2.90632872426591,1.25746773321193,2.31125511017473,0.0208187679434094,0.0990422269072491
"hsa-miR-627-5p",17.0094958186606,2.12384006466885,0.632837287574693,3.35606024861197,0.000790613432950869,0.0121792116933146
"hsa-miR-636",8.89523597739134,2.03360317548252,0.86840370648335,2.34177164410976,0.0191924537216495,0.0940721027114182
"hsa-miR-6503-3p",2.15021900153872,2.8121265864919,1.15568401316393,2.43330058602532,0.0149618743769895,0.0827509843087298
"hsa-miR-671-5p",94.54300184668,2.36135895301038,0.654080177106255,3.61019800883948,0.000305963344880813,0.00582230247464371
"hsa-miR-6724-5p",3.66928969676855,3.37979517389038,0.899081516581274,3.759164337781,0.00017048183336973,0.00367672487300718
"hsa-miR-6734-5p",15.247285277227,2.09809119655657,0.641989131399868,3.26811015006071,0.00108268220026221,0.0149041570972266
"hsa-miR-6747-3p",1.33820262258052,2.94351906497221,1.03384005998258,2.84717063974269,0.0044109711482978,0.0407699761849811
"hsa-miR-6750-5p",2.34993659365351,1.75809594451273,0.677994426581867,2.59308318119404,0.00951197616513487,0.0639414379795498
"hsa-miR-6758-5p",1.81756786615984,3.69754972088048,1.11417890746698,3.31863195048868,0.000904595726697912,0.0127233355472511
"hsa-miR-6815-3p",2.32886945989866,2.33972308056191,0.945711847773128,2.47403380434672,0.0133597055063869,0.0783754727724324
"hsa-miR-6836-3p",3.54966270481498,2.44840517375514,0.777181615771945,3.15036424442854,0.00163067020692171,0.0206871298799675
"hsa-miR-6877-5p",4.22761762001071,1.57271920561444,0.661985373520412,2.37576126078251,0.0175127896621824,0.0899267850113651
"hsa-miR-7-5p",220.376104175142,1.79707993274354,0.475926344591575,3.77596229577444,0.000159391102448853,0.00360025108596948
"hsa-miR-769-5p",78.7381719705899,1.69344557042415,0.713776994901389,2.37251351965764,0.0176675165434642,0.0900069543592231
"hsa-miR-7704",2.62062612525786,3.03841060622884,0.817681729821488,3.71588418258064,0.000202494327492749,0.00422625257702608
"hsa-miR-7706",4.9936715774032,1.38218719462862,0.543796922616517,2.5417341237941,0.0110304044561409,0.0692880745934285
"hsa-miR-7847-3p",48.27391860985,2.06792989108973,0.675494967920585,3.06135499048284,0.00220337690698175,0.0241624552341897
"hsa-miR-887-3p",2.89072399422002,4.16340750070264,0.987588829506711,4.21572964001852,2.48971893619904e-05,0.000894915639844877
"hsa-miR-9-5p",39.9179095592422,7.98407245226928,1.71165125893214,4.66454390788129,3.09302286513435e-06,0.00025014822421774
"hsa-miR-92b-5p",10.9482472735695,1.20765536488764,0.441478165499514,2.73548152380588,0.00622890830313357,0.0499871918377242
"hsa-miR-93-3p",17.9793739634086,2.40188089493811,0.544009596589191,4.41514434671249,1.00942611115439e-05,0.000466499067083495
"hsa-miR-939-5p",3.28275966537789,3.16900378163633,0.746899029620847,4.24288110702866,2.20668356946282e-05,0.000839837805554379
"hsa-miR-941",31.2397481573885,1.63310363312216,0.575625871356688,2.83709213637864,0.00455264721675376,0.0410671351062446
"hsa-miR-9901",1.94288962362369,4.78576189275352,1.31489968895596,3.63964029571979,0.000273019155785329,0.00535283011494265
