"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-556-5p",0.698545660469626,-4.65303233966363,1.72072601960754,-2.70410994350216,0.00684876245735173,0.0607806564390366
"hsa-miR-574-5p",11.2123679763441,-3.37578059425373,1.18971578081239,-2.83746811524059,0.0045472888331866,0.045472888331866
"hsa-miR-6088",1.41685192625362,-6.85348731475616,2.10833347845021,-3.25066569629867,0.00115135154563266,0.0170304082791497
"hsa-miR-6089",3.46160106516587,-4.61547446684833,1.04502459773334,-4.41661801727854,1.00257172506894e-05,0.00118637654133158
"hsa-miR-6126",13.0843575997018,-3.91665681390306,0.856264826712625,-4.57411853402866,4.78229051948982e-06,0.000679085253767554
"hsa-miR-627-5p",17.0094958186606,-2.92657602907278,0.841876180896942,-3.47625469811342,0.000508469143244917,0.0103146597629683
"hsa-miR-629-3p",1.33823076284108,-3.08309972241398,0.898757480868029,-3.43040229210253,0.00060268698390975,0.0113279212308043
"hsa-miR-6501-5p",1.47047306790078,-6.17530597318936,1.83270129192957,-3.36951035085901,0.000753018629016217,0.0127296006333694
"hsa-miR-671-5p",94.54300184668,-2.75778385588226,0.872231055152353,-3.16175838912381,0.00156819620627001,0.0202540524820748
"hsa-miR-6724-5p",3.66928969676855,-4.50558981657481,1.16750565570902,-3.85915887819713,0.000113777953339547,0.00422221372816609
"hsa-miR-6734-3p",1.20910588835706,-5.77743659320099,2.35735043006677,-2.45081788414348,0.01425320464847,0.0937016231519787
"hsa-miR-6734-5p",15.247285277227,-3.54000346932266,0.847094703106583,-4.17899374927062,2.92801732310956e-05,0.00188990209037072
"hsa-miR-6741-3p",0.975358636844622,-4.23759116054132,1.61669521357403,-2.62114412473164,0.0087635204731712,0.0699112307410286
"hsa-miR-6746-3p",0.527282863724671,-4.49068136914195,1.74145890221869,-2.57868926072309,0.00991759552067003,0.0748617915572798
"hsa-miR-6747-3p",1.33820262258052,-4.19963085917599,1.32839189006736,-3.16143970057136,0.0015699131893483,0.0202540524820748
"hsa-miR-6750-5p",2.34993659365351,-2.83886477684903,0.883211506442128,-3.21425248215451,0.00130784617675504,0.0185714157099216
"hsa-miR-6758-5p",1.81756786615984,-4.74288833113206,1.43868508025784,-3.29668278083626,0.000978339321566025,0.0154360204069306
"hsa-miR-6763-5p",1.20556949875557,-3.72015883779372,1.24706970861429,-2.98312019937318,0.00285325915010771,0.0321557777234361
"hsa-miR-6765-3p",0.75123951608383,-6.29569748700076,2.48999457058372,-2.5283980782034,0.0114584350331181,0.0813548887351384
"hsa-miR-6777-5p",0.745085763653337,-3.67018646349489,1.5214108006954,-2.41235730797846,0.015849740183374,0.0978549176538743
"hsa-miR-6780a-5p",1.91081489505361,-3.12448272171538,0.925591058820611,-3.37566216952938,0.000736382795724968,0.0127296006333694
"hsa-miR-6785-3p",1.24633637224249,-6.27337148625686,2.16913662376943,-2.89210528166514,0.00382669690206284,0.0393761565284727
"hsa-miR-6786-5p",0.436620420677082,-4.9603089297489,2.0682788556037,-2.39827860557085,0.0164723309326006,0.0999602988217645
