"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-106a-3p",0.409216508450472,-3.67227648322211,2.5702507121283,-1.4287619748119,0.153072658193618,NA
"hsa-miR-106a-5p",5.81397122324045,-1.16248954723202,0.684084094505386,-1.69933719636112,0.0892556679139522,0.242802774785081
"hsa-miR-106b-3p",198.789749597586,-0.585334101199633,1.27602119183306,-0.458718166238899,0.64643656694335,0.765815107380496
"hsa-miR-106b-5p",38.4199024318834,-0.808371594877949,0.695735667512254,-1.16189471465283,0.245278234297543,0.420374499577204
"hsa-miR-107",287.783375852476,0.154371304223575,0.652580633423798,0.236555141720431,0.813001924202955,0.88110387849502
"hsa-miR-10a-3p",0.405901344132198,-2.85061413868708,2.61367415948828,-1.09065398543986,0.275425165149778,NA
"hsa-miR-10a-5p",43.077386674529,1.45497090372913,0.746469197251794,1.94913723042527,0.0512790385806102,0.177725393655709
"hsa-miR-10b-3p",3.90876735593939,-1.78906737604022,1.41804124473122,-1.26164692507186,0.207075862934895,0.385921597811301
"hsa-miR-10b-5p",30.5269752405126,0.970875518185961,1.05379045925024,0.921317430484924,0.356884723397057,0.528365212920976
"hsa-miR-11400",7.0784332406791,0.768676967437286,0.990455555196456,0.776084260827655,0.437699236136375,0.595338041488173
"hsa-miR-11401",0.4173704632504,-3.30593547554998,2.79841820122084,-1.18135862399256,0.237460287581098,NA
"hsa-miR-1179",0.99449486856131,-2.19219225987128,2.42547182910684,-0.903820952923018,0.366090349481398,0.537033363908662
"hsa-miR-1180-3p",162.144640945394,-1.53569535819072,0.462490896160454,-3.32048775649399,0.000898603005137574,0.014500184855629
"hsa-miR-1180-5p",0.0348375009826982,0,4.17635002185459,0,1,NA
"hsa-miR-1181",0.25279826457199,-3.58915357912275,2.48376028865979,-1.44504829854552,0.148444319691168,NA
"hsa-miR-1183",0.123917469178868,-5.04854778187865,4.17531002814746,-1.20914321280201,0.226607829973582,NA
"hsa-miR-1184",0.223553441448505,-5.24050788037568,4.17490730833791,-1.25523933666973,0.209391889580993,NA
"hsa-miR-1185-1-3p",0.64239815044005,-1.23601090757818,1.87163230129787,-0.660391951304255,0.509002335906912,0.653943958799182
"hsa-miR-1185-2-3p",0.017933495515283,-4.79393333504137,4.17424888519791,-1.14845412118115,0.250781142342162,NA
"hsa-miR-1185-5p",0.0624238891699223,-4.14757879873981,4.16975161060021,-0.994682462186947,0.319890726799832,NA
"hsa-miR-1203",0.0162434479734355,-4.60416237750879,4.17305615186162,-1.10330707518873,0.269893835131374,NA
"hsa-miR-1206",0.00816649082695537,-5.20348756302843,4.17563315201692,-1.24615534305619,0.212707370181312,NA
"hsa-miR-1207-5p",0.10183287363164,0,4.17634999222509,0,1,NA
"hsa-miR-12114",0.0291335490067086,-4.47531351773922,4.17211433010804,-1.07267278977547,0.283417953043859,NA
"hsa-miR-12116",1.27130489444032,-5.00452192598086,1.43493960507647,-3.48761850901324,0.000487342893158806,0.0101768662983162
"hsa-miR-12118",0.0176659076559517,-4.62245233492599,4.17318057771249,-1.10765691751105,0.268010012179744,NA
"hsa-miR-12121",0.014506648319801,-5.09513689743236,4.17550222521518,-1.22024528370831,0.222371905110318,NA
"hsa-miR-12128",0.687972790676527,-3.94563707083428,2.75279165237594,-1.43332208502913,0.151765813366319,0.322615950569121
"hsa-miR-12130",0.657513013284985,-5.04857170628137,4.1753098590726,-1.20914899173561,0.226605610187868,0.401221903325153
"hsa-miR-12135",1.02044640478469,-2.05345755619664,1.63784235311647,-1.25375775775326,0.20993006740363,0.38815194754317
"hsa-miR-12136",112.071388213676,-0.178709312295752,0.758761863389002,-0.235527536264868,0.813799309043137,0.88110387849502
"hsa-miR-122-3p",0.26132381160302,-3.68859593741762,4.1671372631983,-0.885163051861315,0.376068696853239,NA
"hsa-miR-122-5p",4582.55727951993,1.02557767802372,0.536379754376918,1.91203651825949,0.0558715102325387,0.184614176883287
"hsa-miR-1224-3p",0.478905690248111,-4.64279167159262,2.84130136396068,-1.63403704037953,0.102251073297917,0.257440645537309
"hsa-miR-1224-5p",7.9637790034157,-3.06590989254755,0.799176112584644,-3.83633825419529,0.000124882377875335,0.00422221372816609
"hsa-miR-1225-3p",0.0201756032366195,-5.13488078243239,4.17494964702122,-1.22992639829706,0.218724667790234,NA
"hsa-miR-1225-5p",0.0711684857262433,-4.92907311299467,4.1738035769534,-1.18095473879309,0.237620704115895,NA
"hsa-miR-1226-3p",0.680971010453099,-2.16079777186713,1.59598809602874,-1.35389341389437,0.175770385042157,0.354314628467583
"hsa-miR-1228-3p",3.13208759675028,-4.88248014196535,1.79484771307633,-2.72027543417423,0.00652275596206741,0.0606232008916364
"hsa-miR-1228-5p",32.8939040089661,-6.67707546660554,1.1136518634839,-5.99565778637255,2.02663405003584e-09,1.43891017552545e-06
"hsa-miR-1229-3p",0.706852583830686,-1.65263163361474,2.01896027224241,-0.818555796434367,0.413039895624069,0.575914823709435
"hsa-miR-1229-5p",0.129705444179688,-4.49505706245313,4.17225683207954,-1.07736825496735,0.281315780365249,NA
"hsa-miR-122b-3p",3080.08536280267,1.28238070553855,0.553943633145792,2.31500215690907,0.0206128140292631,0.115181124695463
"hsa-miR-122b-5p",0.0477400658759206,-3.90841667165085,4.16828841790215,-0.937655046820852,0.348421712570694,NA
"hsa-miR-1233-3p",0.10837839111044,0,4.17634998892834,0,1,NA
"hsa-miR-1233-5p",0.296643598020512,-4.58106085751822,3.68712905770998,-1.2424465717952,0.214071841649044,NA
"hsa-miR-1234-3p",0.278482748299467,-4.89770530277936,3.16371441734081,-1.54808704475166,0.12160134079124,NA
"hsa-miR-1236-3p",0.0791194095992248,-4.80510157245136,4.1743147189154,-1.15111147481948,0.249686377859751,NA
"hsa-miR-1236-5p",0.129472583648625,-4.53149172408848,4.17207149256182,-1.08614910654514,0.277413029455227,NA
"hsa-miR-1237-3p",0.538492531806934,-3.19250470834932,1.82758834617025,-1.74684015415139,0.0806650691863575,0.230936286783524
"hsa-miR-1237-5p",0.0772540448489972,-3.49448613336698,4.16574884013084,-0.838861455040872,0.401547059806041,NA
"hsa-miR-1238-3p",0.0120497491460866,-4.98327103314639,4.1750507317643,-1.19358334863647,0.232640990708929,NA
"hsa-miR-124-3p",1.53567740438526,-3.89304530900235,2.07644441224863,-1.87486131872246,0.0608118047483915,0.195996994379729
"hsa-miR-1246",8.78589588863909,-1.10633016397802,0.670249127530386,-1.65062529518603,0.0988151104980963,0.253280608135915
"hsa-miR-1247-5p",2.56502093766902,-3.05783136769046,1.27762535494235,-2.39337091727366,0.0166943545043197,0.100449082187009
"hsa-miR-1249-3p",2.33808742504207,-2.75365006014149,1.43562779811769,-1.91808076142848,0.0551007714856666,0.184316903302111
"hsa-miR-1249-5p",0.0710950624802952,-5.04854247874385,4.17531006562534,-1.20914193183105,0.226608322018199,NA
"hsa-miR-1250-5p",2.53940481424697,-3.01752293288245,1.33463827278121,-2.26092941767235,0.0237636281319482,0.119660822508392
"hsa-miR-1251-5p",0.0255157115262639,0,4.17635001586097,0,1,NA
"hsa-miR-1255a",0.0463135224569712,-3.93600973011844,4.16844538078566,-0.944239247624876,0.345047403326194,NA
"hsa-miR-1255b-2-3p",0.0951518904227972,-3.38809989192621,2.78578133823151,-1.21621171246594,0.223904283124826,NA
"hsa-miR-1255b-5p",11.7807024110896,-1.13551677428685,0.659005309181087,-1.72307682270103,0.0848746335230577,0.236084449150862
"hsa-miR-1256",0.00912318944863973,-5.04853797395745,4.17531009746134,-1.20914084370094,0.226608739989681,NA
"hsa-miR-125a-3p",2.69618267342994,0.357747153220684,0.797015340068993,0.448858554202628,0.653533695784045,0.769752560399817
"hsa-miR-125a-5p",194.143405710935,0.484758108118153,1.02894241091137,0.471122681869811,0.637553128522633,0.759501210152801
"hsa-miR-125b-1-3p",0.3673662689563,-3.35565174310644,2.1502109373439,-1.56061514004369,0.118614584357372,NA
"hsa-miR-125b-2-3p",5.82177555722211,-0.901852476765465,1.50721082600341,-0.598358544940166,0.54960072030555,0.69161949751713
"hsa-miR-125b-5p",115.364436757497,0.132269323842837,1.35696510552862,0.0974743737358744,0.922349684101821,0.951843424000425
"hsa-miR-126-3p",2458.90276193557,1.77413398514858,0.608539395450488,2.91539709411126,0.00355236235712661,0.0376444369188044
"hsa-miR-126-5p",395.88826876934,1.37234222780457,0.748355428959715,1.83381074646877,0.066682091963703,0.209353751875656
"hsa-miR-1260a",3.37934184639286,-1.9530061714845,0.87674675701588,-2.22756018868185,0.0259098579544498,0.125510959082502
"hsa-miR-1260b",2.6722205550518,-1.3764084544312,0.94898828144139,-1.45039562800566,0.146948225586894,0.315206163645603
"hsa-miR-1261",0.790771247491181,-1.23425927605764,1.34055941199521,-0.920704643907312,0.357204650988829,0.528365212920976
"hsa-miR-1262",0.0132815514502408,-4.69605035464212,4.17363211362674,-1.12517112835837,0.260516525048776,NA
"hsa-miR-1266-5p",0.620390230352634,-6.54601141966842,3.10205392442072,-2.11021844853675,0.0348395441823613,0.149012508249859
"hsa-miR-1268a",1.43279699482202,-2.83626823750497,1.29023889230512,-2.19825045921359,0.0279312626490543,0.133095278394822
"hsa-miR-1268b",3.60329094006601,-4.17591540589899,1.27962466093702,-3.26339084684499,0.00110087581877292,0.0166302517303994
"hsa-miR-1269a",0.0359144506571976,-5.04854247874368,4.17531006562534,-1.20914193183101,0.226608322018215,NA
"hsa-miR-127-3p",88.2942212210495,-0.0168832333721536,0.880366472137143,-0.0191775060801311,0.984699501850929,0.991683186261219
"hsa-miR-127-5p",1.60563719115683,-2.40097224671797,1.49457140916965,-1.60646204790703,0.108172427271261,0.266279905557748
"hsa-miR-1270",1.17756366623346,-1.54379046689027,0.97703294064313,-1.58008026410458,0.114088486390484,0.271821561534375
"hsa-miR-1271-5p",0.152984660348701,-3.69758588823455,4.16718111949244,-0.887311058052814,0.374911453674659,NA
"hsa-miR-1273c",0.575111041082583,-3.83192323090519,2.50665014055407,-1.52870285681678,0.126338123774688,0.290341210918679
"hsa-miR-1273h-3p",2.59661979423457,-0.733638613116041,1.3550034163911,-0.541429345669109,0.588211684850539,0.723796007355082
"hsa-miR-1273h-5p",0.369926977247636,-1.49325995901626,1.38942518944583,-1.07473217727674,0.282494653189641,NA
"hsa-miR-1275",3.03374539191202,-4.27768810708748,1.21750891978823,-3.51347578449899,0.000442284726107005,0.00977366692263673
"hsa-miR-1277-3p",2.35693362934843,-2.50339907467977,1.50979045577357,-1.65811027954678,0.0972952094352476,0.250288401083427
"hsa-miR-1277-5p",20.5687212350296,1.28390027672095,1.61863747594856,0.793198165616769,0.427662376110361,0.589327769955972
"hsa-miR-128-1-5p",0.251315062419949,-3.27178003750079,3.44414271086175,-0.949954839903302,0.342135199772307,NA
"hsa-miR-128-3p",55.5372286540594,0.218908049154562,1.00820841758006,0.217125790002818,0.828110315839753,0.891301931084323
"hsa-miR-1281",0.0612686314257699,-5.0485424787438,4.17531006562534,-1.20914193183104,0.226608322018204,NA
"hsa-miR-1283",0.148860158858161,-4.31445944422009,3.28428283489667,-1.31366866409233,0.188957730593389,NA
"hsa-miR-1284",0.17714352042322,-4.3668169373934,4.16686341561043,-1.0479865793138,0.29464479023636,NA
"hsa-miR-1285-3p",1.88215809285753,-1.35107278230812,0.854459053561308,-1.58120248908005,0.11383174643554,0.271821561534375
"hsa-miR-1285-5p",0.0928222553085525,-3.99360160127267,4.16878266306431,-0.95797788564423,0.338073909949797,NA
"hsa-miR-1286",0.0121326952055687,-5.08763688294093,4.17514423827784,-1.21855356188592,0.223013683687175,NA
"hsa-miR-1287-5p",23.766192041683,-0.919108181828426,0.599662458605908,-1.53270922439461,0.125347515351687,0.290341210918679
"hsa-miR-1288-3p",0.0562329491333098,0,4.1763500262815,0,1,NA
"hsa-miR-1289",0.0299961094647987,-4.39597458296351,4.17154372718835,-1.05380043227461,0.291974295565137,NA
"hsa-miR-129-2-3p",0.0721126803394071,-5.04854247874385,4.17531006562534,-1.20914193183105,0.2266083220182,NA
"hsa-miR-129-5p",1.85962708109364,-3.39505840435665,1.07530028122492,-3.157311928245,0.00159230914536439,0.0202540524820748
"hsa-miR-1290",15.5094816224136,0.0515309347452738,0.58939232783263,0.0874306167757025,0.930329233884246,0.955909921936056
"hsa-miR-1291",0.0672840270665164,-5.17250698967824,4.17479909552881,-1.23898345077682,0.215351626857801,NA
"hsa-miR-1292-3p",0.230183046109421,-4.86030595959612,3.29676940329368,-1.47426324532749,0.140410727131947,NA
"hsa-miR-1292-5p",8.01809298124866,-1.52002970308308,0.628918218313387,-2.41689564528667,0.015653504132809,0.0978549176538743
"hsa-miR-1293",1.13350921610167,-3.35004918402254,1.41711144852173,-2.36399839089379,0.0180788911088381,0.106966772393959
"hsa-miR-1294",10.6201571888189,-0.15455317855,0.576924930711933,-0.267891315355846,0.788782978796908,0.865802130344962
"hsa-miR-1296-5p",1.6894329813653,-1.59050598957936,1.73087020714731,-0.918905405507392,0.358145052316087,0.528654858928112
"hsa-miR-1297",0.285064187042154,-3.61517322823139,3.0231972835239,-1.19581121878274,0.231770236926964,NA
"hsa-miR-1298-5p",0.107894785688725,-5.5156422546975,4.1754335409454,-1.32097474444502,0.186509785407429,NA
"hsa-miR-1299",10.6103303926197,0.302863982697459,1.09869935050132,0.275656832380274,0.782811654159914,0.865802130344962
"hsa-miR-1301-3p",20.8786563040268,0.495597751274018,0.751289397793129,0.659662911162874,0.509470172616539,0.653943958799182
"hsa-miR-1303",2.13202380237589,-0.966225086444509,0.779667939709663,-1.23927769404539,0.215242676403539,0.39488966471967
"hsa-miR-1304-3p",2.61364768257398,-1.13069337283808,0.988379488871259,-1.14398708751974,0.252628992061622,0.42706329610417
"hsa-miR-1304-5p",0.0617040396216711,-4.12923262491746,4.16872093300021,-0.990527476240938,0.321916366131708,NA
"hsa-miR-1305",0.0617690535534607,-4.92040507059112,4.17481126524745,-1.17859341607853,0.238560114581991,NA
"hsa-miR-1306-3p",5.83741967185134,-0.759514404163274,0.799852925679858,-0.949567576461264,0.342332019979993,0.518242503594446
"hsa-miR-1306-5p",18.8535381363059,0.494288450573534,0.951143385809477,0.519678166245005,0.603287907168859,0.737236513063494
"hsa-miR-1307-3p",565.451967331244,-1.02349862605081,0.64348814548498,-1.59054775636842,0.111711389902247,0.268864701120663
"hsa-miR-1307-5p",52.2884306889957,-1.96122413035283,1.60280646524787,-1.22361880418889,0.22109606257388,0.397413175765709
"hsa-miR-130a-3p",84.1957631201257,-0.0197797917709204,0.467500496801645,-0.0423096700564849,0.966251836600093,0.980055434265809
"hsa-miR-130a-5p",0.124014853222555,-4.20157179714272,3.88022716952106,-1.08281593153767,0.278890132647537,NA
"hsa-miR-130b-3p",43.8573461826007,-0.270418201174518,0.545530468793255,-0.495697704607956,0.620107706814936,0.74794593685052
"hsa-miR-130b-5p",0.391412764410132,-3.3652826890078,3.73545297783847,-0.900903507278288,0.367639626276996,NA
"hsa-miR-132-3p",2.27039723920053,-0.219760801234758,1.64339791832053,-0.133723426800578,0.893621279631251,0.933045747850277
"hsa-miR-132-5p",1.01104382905806,-2.18539923149468,1.63614003373888,-1.33570427129067,0.181645952738125,0.360247559899634
"hsa-miR-1323",0.0299014674975825,-4.82161177940354,4.17440605564288,-1.15504139154977,0.248073476786271,NA
"hsa-miR-133a-3p",10.3302496049978,-2.83267084962569,1.60854184649541,-1.76101781610304,0.0782353875913822,0.226722959958699
"hsa-miR-133a-5p",0.526131720831107,-6.1988248041876,4.16295131315699,-1.48904571249638,0.136475331727639,0.299992215252705
"hsa-miR-133b",0.035258049057592,0,4.17635000044976,0,1,NA
"hsa-miR-134-5p",69.8738051908374,-1.53680955887218,1.09221203824521,-1.40706154579772,0.15940913955371,0.334241414068701
"hsa-miR-1343-3p",0.623621890671331,-3.54324544225641,2.31794405515613,-1.52861559983498,0.126359766442073,0.290341210918679
"hsa-miR-1343-5p",0.594230384566251,-4.76774314128628,2.08203245201755,-2.28994660321754,0.0220244122133131,0.117573929860544
"hsa-miR-135a-2-3p",0.0555134956302884,0,4.1763500262815,0,1,NA
"hsa-miR-135a-3p",0.0575721682792617,-3.97281520040331,4.16865937377669,-0.953019866625384,0.340580004979616,NA
"hsa-miR-135a-5p",0.270105386883541,-3.13470916736399,3.06150863957883,-1.02390995303389,0.305877808669007,NA
"hsa-miR-135b-5p",0.0106642630331537,-5.04853908279966,4.17531008962498,-1.20914111154152,0.226608637106968,NA
"hsa-miR-136-3p",4.10999343998362,0.0207790878008118,1.69083518925978,0.0122892449440377,0.99019484800058,0.994396523451785
"hsa-miR-136-5p",6.50200309598954,-1.59046459527311,1.74356930929411,-0.912188914312222,0.361669278595128,0.531646351558056
"hsa-miR-137-3p",0.210460737936637,-4.83699758754304,3.95204349803992,-1.22392316530474,0.220981213850305,NA
"hsa-miR-138-1-3p",0.0212383076116497,-4.46450679813902,4.17203708333895,-1.07010237659872,0.284573229494465,NA
"hsa-miR-138-5p",0.955104582653789,-3.3721243468343,1.46791700848901,-2.29721729997895,0.0216063767146878,0.11710326311014
"hsa-miR-139-3p",39.8085738294665,-1.12475222563069,0.465126076440114,-2.41816634801274,0.0155989438461552,0.0978549176538743
"hsa-miR-139-5p",16.6657296977957,0.461723501155635,0.955623458335039,0.483164678648728,0.628978812664027,0.753077499142427
"hsa-miR-140-3p",492.513911874521,-0.2935873598808,1.09695403962912,-0.2676387061577,0.7889774342721,0.865802130344962
"hsa-miR-140-5p",97.6112576907097,-0.866618247268062,1.01134130226963,-0.856899886638875,0.391500215449007,0.558162957768665
"hsa-miR-141-3p",25.3167277003007,-0.956363160073323,0.866844431243926,-1.10326965901014,0.269910078572926,0.442577726990249
"hsa-miR-141-5p",0.202184165904989,-4.44982151740326,4.17049546643678,-1.06697670653629,0.285982354585947,NA
"hsa-miR-142-3p",1470.07320247865,1.29542780546863,0.942875400016849,1.37391197760116,0.169469010711536,0.34280056297775
"hsa-miR-142-5p",969.407890768855,0.16604085150302,0.844419324671927,0.196633173414796,0.844114608754237,0.899054006455062
"hsa-miR-143-3p",397.632401409125,1.02431392134223,0.613817324315542,1.66876020073957,0.0951649131070103,0.247840937157749
"hsa-miR-143-5p",22.368489341378,-2.42506607706854,1.66993927706708,-1.45218817855922,0.146449288766102,0.315206163645603
"hsa-miR-144-3p",1258.34513720551,-0.68530766559339,0.836014245334089,-0.819732043345178,0.412368878731254,0.575914823709435
"hsa-miR-144-5p",83.1540335988149,0.129714692285591,1.80796388890608,0.0717462849128449,0.942803821012682,0.965931764673888
"hsa-miR-145-3p",2.17238737302141,-1.59351752502421,1.53060689673673,-1.04110175409611,0.297828325556066,0.470953476937209
"hsa-miR-145-5p",16.7767911532172,-0.911149082273447,1.3599544718464,-0.669984989303641,0.502867359171546,0.650338479074313
"hsa-miR-1468-5p",0.789940044549311,-1.88128712388952,2.21272487781471,-0.850212849664112,0.395206758971335,0.561193597739295
"hsa-miR-1469",1.23132916360692,-4.23311667309783,1.99611972879158,-2.12067272921575,0.0339493529919007,0.146155154041139
"hsa-miR-146a-3p",0.397604677573156,-2.09717098516747,4.15996299406098,-0.50413212525244,0.614168533258138,NA
"hsa-miR-146a-5p",1148.50398102425,0.379149498351496,1.29129912037394,0.29361864526145,0.769049326627267,0.860996874837074
"hsa-miR-146b-3p",5.69137548179013,-1.13877336937962,1.70653691901313,-0.66730075200375,0.504580046142137,0.651366968656213
"hsa-miR-146b-5p",40.4495168879753,-0.78764830886028,1.23171891881809,-0.63947082148911,0.522516689563327,0.66650091984911
"hsa-miR-1470",0.00859639664589146,-4.89284739061473,4.17470948101413,-1.17202105029501,0.241188604863762,NA
"hsa-miR-1471",0.127577975243369,-4.10209940745478,4.16855486500905,-0.984057914623579,0.325087038028008,NA
"hsa-miR-147b-3p",2.37324208288257,-3.26146664471336,1.26646523100706,-2.57525162543935,0.0100167185886501,0.0748617915572798
"hsa-miR-148a-3p",940.703013751309,-0.280268292323963,1.4298851889718,-0.196007549756843,0.844604256768347,0.899054006455062
"hsa-miR-148a-5p",3.63066588151424,-0.881088380263277,1.75296855857667,-0.502626459529132,0.615226922704327,0.746832897389398
"hsa-miR-148b-3p",507.188127154578,0.0884962367780718,1.57192308907254,0.0562980704293146,0.955104355973137,0.970134610502042
"hsa-miR-148b-5p",2.77962176146111,-0.641723106379507,1.64791043472685,-0.389416252762472,0.696968251071319,0.81122534141088
"hsa-miR-149-3p",0.18842836495958,-5.28332445462449,3.42738546939327,-1.54150284577117,0.123194450861744,NA
"hsa-miR-149-5p",0.376147935327169,-3.43051461756052,2.8532852696286,-1.20230341286802,0.229245995132886,NA
"hsa-miR-150-3p",4.1502754873944,-2.07395256638589,0.765893513435366,-2.70788631840386,0.00677132123172968,0.0607806564390366
"hsa-miR-150-5p",181.296513923352,-0.158031567718655,1.02987042881592,-0.153448009863094,0.878044986760105,0.924134325777835
"hsa-miR-151a-3p",415.11144156568,-0.703925617765876,0.858920116630827,-0.81954724791762,0.412474256689432,0.575914823709435
"hsa-miR-151a-5p",426.88667881115,1.87472510802486,1.03136604927355,1.81771070450238,0.0691083607876186,0.209353751875656
"hsa-miR-151b",1.64092320018131,-0.52632906501524,0.89393449795066,-0.588778110948673,0.556010131332367,0.693967875648644
"hsa-miR-152-3p",34.6749823368982,-0.517680631097404,1.54120405666276,-0.335893633850382,0.736951077892696,0.838518053371498
"hsa-miR-152-5p",0.106011567225324,-4.82308681718141,4.17283444313009,-1.15582990001481,0.247750740340678,NA
"hsa-miR-153-3p",0.248265136730956,-3.37737465701072,4.16444946681514,-0.811001474246162,0.4173648241329,NA
"hsa-miR-153-5p",0.134846517259722,0,4.17634998204645,0,1,NA
"hsa-miR-1537-3p",2.35478290091849,-2.31254441968162,1.14873897061021,-2.01311566756823,0.0441024623463602,0.162687970974775
"hsa-miR-1537-5p",0.055995738932604,-4.94558122162084,4.17389494440912,-1.18488397228239,0.236063325288338,NA
"hsa-miR-1538",0.172489431040436,-3.84445164483776,3.63935433635288,-1.0563554107486,0.29080586930511,NA
"hsa-miR-154-3p",0.127000322385004,-2.96671846410584,4.16381523532653,-0.712500026162469,0.476155195252297,NA
"hsa-miR-154-5p",1.40411405826847,-0.676173030925942,1.41146060500977,-0.479059088525719,0.631896593311415,0.75529727483351
