"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-12128",0.687972790676527,-1.23675694404817,2.80091613012989,-0.441554436687404,0.658811661199988,0.791198423939132
"hsa-miR-12130",0.657513013284985,-1.78380024094686,4.24441178851244,-0.420270305952581,0.674287999558121,0.801241857350383
"hsa-miR-12135",1.02044640478469,-0.558772349561307,1.67721707603727,-0.3331544601737,0.739017691848416,0.848536691748379
"hsa-miR-12136",112.071388213676,1.12724546260887,0.770258286936881,1.46346424533987,0.143340390300644,0.726917749168617
"hsa-miR-122-3p",0.26132381160302,-2.47277168215598,4.24638145032651,-0.582324435777159,0.560348169117643,0.733563139877979
"hsa-miR-122-5p",4582.55727951993,0.862498588481932,0.545038283302336,1.58245505848898,0.113545724113029,0.726917749168617
"hsa-miR-1224-3p",0.478905690248111,-3.32811095350003,2.90063199231853,-1.14737442126873,0.251226908051401,0.726917749168617
"hsa-miR-1224-5p",7.9637790034157,-1.24582632229828,0.810301378210659,-1.53748513306169,0.12417455295109,0.726917749168617
"hsa-miR-1225-3p",0.0201756032366195,-3.42105929712593,4.24802236699753,-0.805329869188966,0.420629349762211,0.726917749168617
"hsa-miR-1225-5p",0.0711684857262433,-3.01711949618812,4.24695590645336,-0.710419312713731,0.477444150451044,0.726917749168617
"hsa-miR-1226-3p",0.680971010453099,-1.88228470187508,1.65346536617729,-1.13838774030496,0.254958610998035,0.726917749168617
"hsa-miR-1228-3p",3.13208759675028,-2.06423751299388,1.8185637616264,-1.13509218458624,0.25633669580932,0.726917749168617
"hsa-miR-1228-5p",32.8939040089661,-3.6692024338126,1.12127778880983,-3.27234024470174,0.00106661131767047,0.259266657526304
"hsa-miR-1229-3p",0.706852583830686,-1.42521897815896,2.07773236106911,-0.685949261254034,0.49274510462819,0.726917749168617
"hsa-miR-1229-5p",0.129705444179688,-2.83767204868131,4.24735190450625,-0.668103823860384,0.504067321133977,0.726917749168617
"hsa-miR-122b-3p",3080.08536280267,0.8342280719636,0.562819483239405,1.48223026531003,0.138279036123012,0.726917749168617
